,title,year,advisory,movie_length,genre,rating,metascore,description,votes
106,187.Tusk(I) (2014),(I) (2014),R,102 min,"Comedy, Horror",5.3,"55        
        Metascore",A brash and arrogant podcaster gets more than he bargained for when he travels to Canada to interview a mysterious recluse... who has a rather disturbing fondness for walruses.,"Votes:
54,264
| Gross:
$1.82M"
107,188.Weird Science(1985),(1985),PG-13,94 min,"Comedy, Romance, Sci-Fi",6.6,"46        
        Metascore","Two high-school nerds use a computer program to literally create the perfect woman, who promptly turns their lives upside-down.","Votes:
89,606
| Gross:
$23.83M"
108,191.Sister Act 2: Back in the Habit(1993),(1993),PG,107 min,"Comedy, Family, Music",5.6,"38        
        Metascore",Showgirl Deloris Van Cartier returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure.,"Votes:
54,393
| Gross:
$57.32M"
109,192.10 Things I Hate About You(1999),(1999),PG-13,97 min,"Comedy, Drama, Romance",7.3,"70        
        Metascore","A pretty, popular teenager can't go out on a date until her ill-tempered older sister does.","Votes:
341,010
| Gross:
$38.18M"
110,193.Fright Night(2011),(2011),R,106 min,"Comedy, Horror",6.4,"64        
        Metascore","When a nice new neighbor moves in next door, Charley discovers that he is an ancient vampire who preys on the community. Can he save his neighborhood from the creature with the help of the famous ""vampire killer"", Peter Vincent?","Votes:
107,133
| Gross:
$18.30M"
111,194.Mean Girls(2004),(2004),PG-13,97 min,Comedy,7.1,"66        
        Metascore","Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.","Votes:
382,892
| Gross:
$86.06M"
112,196.Sonic the Hedgehog 2(2022),(2022),PG,122 min,"Action, Adventure, Comedy",6.5,"47        
        Metascore","When the manic Dr Robotnik returns to Earth with a new ally, Knuckles the Echidna, Sonic and his new friend Tails is all that stands in their way.","Votes:
62,326"
113,198.Fresh(2022),(2022),R,114 min,"Comedy, Horror, Thriller",6.7,"67        
        Metascore","FRESH follows Noa (Daisy Edgar-Jones), who meets the alluring Steve (Sebastian Stan) at a grocery store and - given her frustration with dating apps - takes a chance and gives him her number.","Votes:
51,194"
114,200.Scary Movie(2000),(2000),R,88 min,Comedy,6.2,"48        
        Metascore","A year after disposing of the body of a man they accidentally killed, a group of dumb teenagers are stalked by a bumbling serial killer.","Votes:
261,260
| Gross:
$157.02M"
115,154.The Good Nurse(2022),(2022),R,121 min,"Biography, Crime, Drama",7.2,"67        
        Metascore",An infamous caregiver is implicated in the deaths of hundreds of hospital patients.,"Votes:
287"
116,157.The Departed(2006),(2006),R,151 min,"Crime, Drama, Thriller",8.5,"85        
        Metascore",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,"Votes:
1,313,675
| Gross:
$132.38M"
117,159.Taxi Driver(1976),(1976),R,114 min,"Crime, Drama",8.2,"94        
        Metascore","A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.","Votes:
823,079
| Gross:
$28.26M"
118,162.Layer Cake(2004),(2004),R,105 min,"Action, Crime, Drama",7.3,"73        
        Metascore",A successful cocaine dealer gets two tough assignments from his boss on the eve of his planned early retirement.,"Votes:
182,003
| Gross:
$2.34M"
119,164.Malignant(I) (2021),(I) (2021),R,111 min,"Crime, Horror, Mystery",6.2,"51        
        Metascore","Madison is paralyzed by shocking visions of grisly murders, and her torment worsens as she discovers that these waking dreams are in fact terrifying realities.","Votes:
88,904"
120,165.Nobody(I) (2021),(I) (2021),R,92 min,"Action, Crime, Drama",7.4,"64        
        Metascore","A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.","Votes:
244,991
| Gross:
$27.27M"
121,168.Nightmare Alley(2021),(2021),R,150 min,"Crime, Drama, Thriller",7.0,"70        
        Metascore",A grifter working his way up from low-ranking carnival worker to lauded psychic medium matches wits with a psychiatrist bent on exposing him.,"Votes:
139,625"
122,169.Heat(1995),(1995),R,170 min,"Action, Crime, Drama",8.3,"76        
        Metascore",A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.,"Votes:
650,754
| Gross:
$67.44M"
123,175.The Bad Guys(2022),(2022),PG,100 min,"Animation, Adventure, Comedy",6.8,"64        
        Metascore","To avoid prison, a gang of notorious animal criminals pretend to seek being rehabilitated, only for their leader to secretly find that he genuinely wants to change his ways.","Votes:
35,045"
124,179.It's a Mad Mad Mad Mad World(1963),(1963),G,210 min,"Action, Adventure, Comedy",7.5,"59        
        Metascore","A group of motorists witnesses a car crash in the California desert, and after the driver's dying words indicate the location of a hidden stash of loot, they turn against each in a race across the state to get to it.","Votes:
42,254
| Gross:
$46.30M"
125,180.Rush Hour(1998),(1998),PG-13,98 min,"Action, Comedy, Crime",7.0,"60        
        Metascore","A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.","Votes:
268,131
| Gross:
$141.15M"
126,181.The Godfather Part II(1974),(1974),R,202 min,"Crime, Drama",9.0,"90        
        Metascore","The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.","Votes:
1,259,336
| Gross:
$57.30M"
127,183.The Grand Budapest Hotel(2014),(2014),R,99 min,"Adventure, Comedy, Crime",8.1,"88        
        Metascore","A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.","Votes:
801,180
| Gross:
$59.10M"
128,187.The Green Mile(1999),(1999),R,189 min,"Crime, Drama, Fantasy",8.6,"61        
        Metascore","The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.","Votes:
1,287,964
| Gross:
$136.80M"
129,"191.Confess, Fletch(2022)",(2022),R,98 min,"Comedy, Crime",6.5,"66        
        Metascore","After becoming the prime suspect in multiple murders, Fletch strives to prove his innocence while simultaneously searching for his fiancé's stolen art collection.","Votes:
4,664"
130,196.The Outsiders(1983),(1983),PG,91 min,"Crime, Drama",7.1,"45        
        Metascore","The rivalry between two gangs, the poor Greasers and the rich Socs, only heats up when one gang member kills a member of the other.","Votes:
86,875
| Gross:
$25.60M"
131,197.Scarface(1983),(1983),R,170 min,"Crime, Drama",8.3,"65        
        Metascore","In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.","Votes:
833,197
| Gross:
$45.60M"
132,198.Texas Chainsaw Massacre(2022),(2022),R,81 min,"Crime, Horror, Thriller",4.8,"34        
        Metascore","After 48 years of hiding, Leatherface returns to terrorize a group of idealistic young friends who accidentally disrupt his carefully shielded world in a remote Texas town.","Votes:
51,758"
133,199.Primal Fear(1996),(1996),R,129 min,"Crime, Drama, Mystery",7.7,"47        
        Metascore","An altar boy is accused of murdering a priest, and the truth is buried several layers deep.","Votes:
216,532
| Gross:
$56.12M"
134,"200.Extremely Wicked, Shockingly Evil and Vile(2019)",(2019),R,110 min,"Biography, Crime, Drama",6.7,"52        
        Metascore","A chronicle of the crimes of Ted Bundy from the perspective of Liz, his longtime girlfriend, who refused to believe the truth about him for years.","Votes:
94,405"
135,152.Dahmer(2002),(2002),R,101 min,"Biography, Crime, Drama",5.6,"63        
        Metascore","Biopic about notorious American serial killer Jeffrey Dahmer, taking place in both the past and the present.","Votes:
10,932
| Gross:
$0.14M"
136,164.Speak No Evil(2022),(2022),Not Rated,97 min,"Drama, Horror, Thriller",6.6,"78        
        Metascore",A Danish family visits a Dutch family they met on a holiday. What was supposed to be an idyllic weekend slowly starts unraveling as the Danes try to stay polite in the face of unpleasantness.,"Votes:
12,037"
137,165.Dune(2021),(2021),PG-13,155 min,"Action, Adventure, Drama",8.0,"74        
        Metascore",A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future.,"Votes:
618,537
| Gross:
$108.33M"
138,167.My Friend Dahmer(2017),(2017),R,107 min,"Biography, Drama, Horror",6.2,"68        
        Metascore",A young Jeffrey Dahmer struggles to belong in high school.,"Votes:
21,240
| Gross:
$1.36M"
139,171.Bones and All(2022),(2022),R,130 min,"Drama, Horror, Romance",7.1,"74        
        Metascore","Maren, a young woman, learns how to survive on the margins of society.","Votes:
757"
140,175.Medieval(2022),(2022),R,126 min,"Action, Drama, History",6.0,"48        
        Metascore","The story of fifteenth century Czech icon and warlord Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.","Votes:
1,968"
141,176.Once Upon a Time in Hollywood(2019),(2019),R,161 min,"Comedy, Drama",7.6,"83        
        Metascore",A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,"Votes:
724,005
| Gross:
$142.50M"
142,177.Orphan: First Kill(2022),(2022),R,99 min,"Crime, Drama, Horror",5.9,"54        
        Metascore","After orchestrating a brilliant escape from an Estonian psychiatric facility, Esther travels to America by impersonating the missing daughter of a wealthy family.","Votes:
26,879"
143,178.Knives Out(2019),(2019),PG-13,130 min,"Comedy, Crime, Drama",7.9,"82        
        Metascore","A detective investigates the death of the patriarch of an eccentric, combative family.","Votes:
615,812
| Gross:
$165.36M"
144,180.Till(2022),(2022),PG-13,130 min,Drama,7.5,"78        
        Metascore","In 1955, after Emmett Till is murdered in a brutal lynching, his mother vows to expose the racism behind the attack while working to have those involved brought to justice.","Votes:
264"
145,181.The Wolf of Wall Street(2013),(2013),R,180 min,"Biography, Comedy, Crime",8.2,"75        
        Metascore","Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.","Votes:
1,387,526
| Gross:
$116.90M"
146,185.Hereditary(2018),(2018),R,127 min,"Drama, Horror, Mystery",7.3,"87        
        Metascore",A grieving family is haunted by tragic and disturbing occurrences.,"Votes:
309,731
| Gross:
$44.07M"
147,187.The VVitch: A New-England Folktale(2015),(2015),R,92 min,"Drama, Fantasy, Horror",6.9,"83        
        Metascore","A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.","Votes:
258,674
| Gross:
$25.14M"
148,192.Mrs. Harris Goes to Paris(2022),(2022),PG,115 min,"Comedy, Drama",7.1,"70        
        Metascore","A widowed cleaning lady in 1950s London falls madly in love with a couture Dior dress, and decides that she must have one of her own.","Votes:
6,737"
149,194.Interstellar(2014),(2014),PG-13,169 min,"Adventure, Drama, Sci-Fi",8.6,"74        
        Metascore",A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,"Votes:
1,795,690
| Gross:
$188.02M"
150,196.The Lord of the Rings: The Return of the King(2003),(2003),PG-13,201 min,"Action, Adventure, Drama",9.0,"94        
        Metascore",Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,"Votes:
1,827,180
| Gross:
$377.85M"
151,152.Cinderella(I) (2015),(I) (2015),PG,105 min,"Adventure, Drama, Family",6.9,"67        
        Metascore","When her father unexpectedly dies, young Ella finds herself at the mercy of her cruel stepmother and her scheming stepsisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger.","Votes:
177,550
| Gross:
$201.15M"
152,153.WALL·E(2008),(2008),G,98 min,"Animation, Adventure, Family",8.4,"95        
        Metascore","In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.","Votes:
1,107,013
| Gross:
$223.81M"
153,154.Secret Headquarters(2022),(2022),PG,104 min,"Action, Adventure, Comedy",5.0,"47        
        Metascore","While hanging out after school, Charlie and his friends discover the headquarters of the world's most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world.","Votes:
4,284"
154,155.Enchanted(2007),(2007),PG,107 min,"Animation, Adventure, Comedy",7.1,"75        
        Metascore","A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer.","Votes:
199,309
| Gross:
$127.81M"
155,157.Finding Nemo(2003),(2003),G,100 min,"Animation, Adventure, Comedy",8.2,"90        
        Metascore","After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.","Votes:
1,036,693
| Gross:
$380.84M"
156,158.The Mighty Ducks(1992),(1992),PG,104 min,"Comedy, Drama, Family",6.5,"46        
        Metascore",A self-centered Minnesota lawyer is sentenced to community service coaching a rag tag youth hockey team.,"Votes:
66,844
| Gross:
$50.75M"
157,159.RV(2006),(2006),PG,99 min,"Adventure, Comedy, Family",5.5,"33        
        Metascore","Bob Munro and his dysfunctional family rent an RV for a road trip to the Colorado Rockies, where they ultimately have to contend with a bizarre community of campers.","Votes:
60,256
| Gross:
$71.73M"
158,160.Frankenweenie(2012),(2012),PG,87 min,"Animation, Comedy, Drama",6.9,"74        
        Metascore","When a boy's beloved dog passes away suddenly, he attempts to bring the animal back to life through a powerful science experiment.","Votes:
108,167
| Gross:
$35.29M"
159,161.Sonic the Hedgehog(2020),(2020),PG,99 min,"Action, Adventure, Comedy",6.5,"47        
        Metascore","After discovering a small, blue, fast hedgehog, a small-town police officer must help him defeat an evil genius who wants to do experiments on him.","Votes:
138,707
| Gross:
$148.97M"
160,162.Mary Poppins Returns(2018),(2018),PG,130 min,"Animation, Adventure, Comedy",6.7,"66        
        Metascore","A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives.","Votes:
88,293
| Gross:
$171.96M"
161,166.Wonder(I) (2017),(I) (2017),PG,113 min,"Drama, Family",7.9,"66        
        Metascore","Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.","Votes:
164,227
| Gross:
$132.42M"
162,167.Night at the Museum(2006),(2006),PG,108 min,"Adventure, Comedy, Family",6.4,"48        
        Metascore",A newly recruited night security guard at the Museum of Natural History discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.,"Votes:
347,225
| Gross:
$250.86M"
163,168.The Little Rascals(1994),(1994),PG,82 min,"Comedy, Family, Romance",6.3,"45        
        Metascore","Alfalfa is wooing Darla and his ""He-Man-Woman-Hating"" friends attempt to sabotage the relationship.","Votes:
50,305
| Gross:
$51.76M"
164,171.Tangled(2010),(2010),PG,100 min,"Animation, Adventure, Comedy",7.7,"71        
        Metascore","The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.","Votes:
451,096
| Gross:
$200.82M"
165,172.Up(2009),(2009),PG,96 min,"Animation, Adventure, Comedy",8.3,"88        
        Metascore","78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway.","Votes:
1,035,883
| Gross:
$293.00M"
166,174.Jumanji(1995),(1995),PG,104 min,"Adventure, Comedy, Family",7.0,"39        
        Metascore","When two kids find and play a magical board game, they release a man trapped in it for decades - and a host of dangers that can only be stopped by finishing the game.","Votes:
344,747
| Gross:
$100.48M"
167,175.Marcel the Shell with Shoes On(2021),(2021),PG,90 min,"Animation, Comedy, Drama",7.9,"81        
        Metascore",Feature adaptation of the animated short film interviewing a mollusk named Marcel.,"Votes:
5,846
| Gross:
$5.79M"
168,178.It's a Wonderful Life(1946),(1946),PG,130 min,"Drama, Family, Fantasy",8.6,"89        
        Metascore",An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,"Votes:
452,752"
169,180.Luca(2021),(2021),PG,95 min,"Animation, Adventure, Comedy",7.4,"71        
        Metascore","On the Italian Riviera, an unlikely but strong friendship grows between a human being and a sea monster disguised as a human.","Votes:
160,525"
170,181.The Pacifier(2005),(2005),PG,95 min,"Action, Comedy, Drama",5.6,"30        
        Metascore","Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house.","Votes:
95,009
| Gross:
$113.09M"
171,183.The NeverEnding Story(1984),(1984),PG,102 min,"Adventure, Drama, Family",7.3,"46        
        Metascore",A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.,"Votes:
145,049
| Gross:
$20.16M"
172,186.Chip 'n Dale: Rescue Rangers(2022),(2022),PG,97 min,"Animation, Adventure, Comedy",7.0,"66        
        Metascore","Thirty years after their popular television show ended, chipmunks Chip and Dale live very different lives. When a cast member from the original series mysteriously disappears, the pair must reunite to save their friend.","Votes:
38,829"
173,187.Who Framed Roger Rabbit(1988),(1988),PG,104 min,"Animation, Adventure, Comedy",7.7,"83        
        Metascore",A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,"Votes:
201,457
| Gross:
$156.45M"
174,190.Aladdin(1992),(1992),G,90 min,"Animation, Adventure, Comedy",8.0,"86        
        Metascore",A kindhearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,"Votes:
416,914
| Gross:
$217.35M"
175,191.The Princess Diaries(2001),(2001),G,115 min,"Comedy, Family, Romance",6.3,"52        
        Metascore","Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her sixteenth year.","Votes:
146,171
| Gross:
$108.25M"
176,192.Fantastic Beasts and Where to Find Them(2016),(2016),PG-13,132 min,"Adventure, Family, Fantasy",7.2,"66        
        Metascore",The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.,"Votes:
473,512
| Gross:
$234.04M"
177,195.Holes(2003),(2003),PG,117 min,"Adventure, Comedy, Drama",7.0,"71        
        Metascore",A wrongfully convicted boy is sent to a brutal desert detention camp where he joins the job of digging holes for some mysterious reason.,"Votes:
89,710
| Gross:
$67.41M"
178,197.Soul(2020),(2020),PG,100 min,"Animation, Adventure, Comedy",8.0,"83        
        Metascore","After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.","Votes:
324,714"
179,199.Peter Pan(2003),(2003),PG,113 min,"Adventure, Family, Fantasy",6.8,"64        
        Metascore","The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.","Votes:
73,539
| Gross:
$48.46M"
180,200.How to Train Your Dragon(2010),(2010),PG,98 min,"Animation, Action, Adventure",8.1,"75        
        Metascore","A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.","Votes:
735,383
| Gross:
$217.58M"
181,153.Pirates of the Caribbean: The Curse of the Black Pearl(2003),(2003),PG-13,143 min,"Action, Adventure, Fantasy",8.1,"63        
        Metascore","Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead.","Votes:
1,119,378
| Gross:
$305.41M"
182,154.Hotel Transylvania(2012),(2012),PG,91 min,"Animation, Adventure, Comedy",7.0,"47        
        Metascore","Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.","Votes:
255,259
| Gross:
$148.31M"
183,156.The Haunted Mansion(2003),(2003),PG,88 min,"Comedy, Family, Fantasy",5.1,"34        
        Metascore","A realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected.","Votes:
49,517
| Gross:
$75.85M"
184,157.The Hobbit: The Desolation of Smaug(2013),(2013),PG-13,161 min,"Adventure, Fantasy",7.8,"66        
        Metascore","The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.","Votes:
660,175
| Gross:
$258.37M"
185,158.Downsizing(2017),(2017),R,135 min,"Drama, Fantasy, Sci-Fi",5.8,"63        
        Metascore","A social satire in which a man realizes he would have a better life if he were to shrink himself to five inches tall, allowing him to live in wealth and splendor.","Votes:
111,073
| Gross:
$24.45M"
186,160.Harry Potter and the Deathly Hallows: Part 2(2011),(2011),PG-13,130 min,"Adventure, Family, Fantasy",8.1,"85        
        Metascore","Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.","Votes:
867,827
| Gross:
$381.01M"
187,161.Beauty and the Beast(I) (2017),(I) (2017),PG,129 min,"Adventure, Family, Fantasy",7.1,"65        
        Metascore","A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.","Votes:
308,090
| Gross:
$504.01M"
188,162.The Addams Family(2019),(2019),PG,86 min,"Animation, Comedy, Family",5.8,"46        
        Metascore",The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.,"Votes:
39,353
| Gross:
$100.04M"
189,165.Monster House(2006),(2006),PG,91 min,"Animation, Comedy, Family",6.6,"68        
        Metascore","Three teens discover that their neighbor's house is really a living, breathing, scary monster.","Votes:
120,291
| Gross:
$73.66M"
190,166.Labyrinth(1986),(1986),PG,101 min,"Adventure, Family, Fantasy",7.3,"50        
        Metascore",Sixteen-year-old Sarah is given thirteen hours to solve a labyrinth and rescue her baby brother Toby when her wish for him to be taken away is granted by the Goblin King Jareth.,"Votes:
137,502
| Gross:
$12.73M"
191,167.Luck(I) (2022),(I) (2022),G,105 min,"Animation, Adventure, Comedy",6.4,"48        
        Metascore",The curtain is pulled back on the millennia-old battle between the organizations of good luck and bad luck that secretly affects everyday lives.,"Votes:
16,328"
192,168.Constantine(2005),(2005),R,121 min,"Action, Fantasy, Horror",7.0,"50        
        Metascore","Supernatural exorcist and demonologist John Constantine helps a policewoman prove her sister's death was not a suicide, but something more.","Votes:
346,041
| Gross:
$75.98M"
193,169.Spider-Man: Into the Spider-Verse(2018),(2018),PG,117 min,"Animation, Action, Adventure",8.4,"87        
        Metascore","Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.","Votes:
518,539
| Gross:
$190.24M"
194,170.Miss Peregrine's Home for Peculiar Children(2016),(2016),PG-13,127 min,"Adventure, Drama, Family",6.7,"57        
        Metascore","When Jacob (Asa Butterfield) discovers clues to a mystery that stretches across time, he finds Miss Peregrine's Home for Peculiar Children. But the danger deepens after he gets to know the residents and learns about their special powers.","Votes:
172,893
| Gross:
$87.24M"
195,171.Suicide Squad(2016),(2016),PG-13,123 min,"Action, Adventure, Fantasy",5.9,"40        
        Metascore",A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,"Votes:
682,476
| Gross:
$325.10M"
196,172.Coco(I) (2017),(I) (2017),PG,105 min,"Animation, Adventure, Comedy",8.4,"81        
        Metascore","Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","Votes:
498,878
| Gross:
$209.73M"
197,174.Harry Potter and the Prisoner of Azkaban(2004),(2004),PG,142 min,"Adventure, Family, Fantasy",7.9,"82        
        Metascore","Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.","Votes:
628,668
| Gross:
$249.36M"
198,178.The Craft(1996),(1996),R,101 min,"Drama, Fantasy, Horror",6.4,"55        
        Metascore","A newcomer to a Catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft, and they all soon conjure up various spells and curses against those who anger them.","Votes:
94,655
| Gross:
$24.88M"
199,179.Scooby-Doo 2: Monsters Unleashed(2004),(2004),PG,93 min,"Adventure, Comedy, Family",5.1,"34        
        Metascore",The Mystery Inc. gang must save Coolsville from an attack of their past monsters brought to life by an evil masked figure trying to take down the gang.,"Votes:
58,021
| Gross:
$84.22M"
200,180.Willow(1988),(1988),PG,126 min,"Action, Adventure, Drama",7.2,"47        
        Metascore",A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.,"Votes:
115,020
| Gross:
$57.27M"
201,181.Harry Potter and the Deathly Hallows: Part 1(2010),(2010),PG-13,146 min,"Adventure, Family, Fantasy",7.7,"65        
        Metascore","As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows.","Votes:
544,308
| Gross:
$295.98M"
202,182.The Lighthouse(I) (2019),(I) (2019),R,109 min,"Drama, Fantasy, Horror",7.4,"83        
        Metascore",Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,"Votes:
214,092
| Gross:
$0.43M"
203,183.Pan's Labyrinth(2006),(2006),R,118 min,"Drama, Fantasy, War",8.2,"98        
        Metascore","In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.","Votes:
665,996
| Gross:
$37.63M"
204,184.The Shape of Water(2017),(2017),R,123 min,"Drama, Fantasy, Romance",7.3,"87        
        Metascore","At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.","Votes:
417,636
| Gross:
$63.86M"
205,186.Zack Snyder's Justice League(2021),(2021),R,242 min,"Action, Adventure, Fantasy",8.0,"54        
        Metascore","Determined to ensure that Superman's ultimate sacrifice wasn't in vain, Bruce Wayne recruits a team of metahumans to protect the world from an approaching threat of catastrophic proportions.","Votes:
391,779"
206,187.Meet Joe Black(1998),(1998),PG-13,178 min,"Drama, Fantasy, Romance",7.2,"43        
        Metascore","Death, who takes the form of a young man killed in an accident, asks a media mogul to act as his guide to teach him about life on Earth and, in the process, he falls in love with the mogul's daughter.","Votes:
241,536
| Gross:
$44.62M"
207,189.Spirited Away(2001),(2001),PG,125 min,"Animation, Adventure, Family",8.6,"96        
        Metascore","During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.","Votes:
754,171
| Gross:
$10.06M"
208,193.The Covenant(2006),(2006),PG-13,97 min,"Action, Adventure, Fantasy",5.1,"19        
        Metascore","Four young men who belong to a New England supernatural legacy are forced to battle a fifth power long thought to have died out. Meanwhile, jealousy and suspicion threaten to tear them apart.","Votes:
49,879
| Gross:
$23.29M"
209,195.Bedazzled(2000),(2000),PG-13,93 min,"Comedy, Fantasy",6.1,"49        
        Metascore","Hopeless dweeb Elliot Richards is granted seven wishes by the Devil to snare Allison, the girl of his dreams, in exchange for his soul.","Votes:
104,853
| Gross:
$37.88M"
210,197.Charlie and the Chocolate Factory(2005),(2005),PG,115 min,"Adventure, Comedy, Family",6.7,"72        
        Metascore","A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.","Votes:
478,508
| Gross:
$206.46M"
211,198.Shang-Chi and the Legend of the Ten Rings(2021),(2021),PG-13,132 min,"Action, Adventure, Fantasy",7.4,"71        
        Metascore","Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization.","Votes:
374,501
| Gross:
$224.54M"
212,160.The Fallen Idol(1948),(1948),Approved,95 min,"Drama, Film-Noir, Mystery",7.6,"88        
        Metascore","A butler working in a foreign embassy in London falls under suspicion when his wife accidentally falls to her death, the only witness being an impressionable young boy.","Votes:
8,942
| Gross:
$0.34M"
213,183.Force of Evil(1948),(1948),Passed,79 min,"Crime, Drama, Film-Noir",7.2,"89        
        Metascore",An unethical lawyer who wants to help his older brother becomes a partner with a client in the numbers racket.,"Votes:
6,892"
214,151.Macbeth(I) (2015),(I) (2015),R,113 min,"Drama, History, War",6.6,"71        
        Metascore","Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.","Votes:
57,079
| Gross:
$1.11M"
