,title,year,advisory,movie_length,genre,rating,metascore,description,votes
107,146.The Unbearable Weight of Massive Talent(2022),(2022),R,107 min,"Action, Comedy, Crime",7.0,"68        
        Metascore","In this action-packed comedy, Nicolas Cage plays Nick Cage, channeling his iconic characters as he's caught between a superfan (Pedro Pascal) and a CIA agent (Tiffany Haddish).","Votes:
75,849"
108,108.Minions: The Rise of Gru(2022),(2022),PG,87 min,"Animation, Adventure, Comedy",6.6,"56        
        Metascore",The untold story of one twelve-year-old's dream to become the world's greatest supervillain.,"Votes:
57,892"
109,109.Se7en(1995),(1995),R,127 min,"Crime, Drama, Mystery",8.6,"65        
        Metascore","Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.","Votes:
1,632,706
| Gross:
$100.13M"
110,112.Joker(I) (2019),(I) (2019),R,122 min,"Crime, Drama, Thriller",8.4,"59        
        Metascore",A mentally troubled stand-up comedian embarks on a downward spiral that leads to the creation of an iconic villain.,"Votes:
1,253,082
| Gross:
$335.45M"
111,114.Emily the Criminal(2022),(2022),R,97 min,"Crime, Drama, Thriller",6.7,"75        
        Metascore","Down on her luck and saddled with debt, Emily gets involved in a credit card scam that pulls her into the criminal underworld of Los Angeles, ultimately leading to deadly consequences.","Votes:
12,942"
112,116.Legend(I) (2015),(I) (2015),R,132 min,"Biography, Crime, Drama",6.9,"55        
        Metascore",Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.,"Votes:
182,538
| Gross:
$1.87M"
113,121.Sleepers(1996),(1996),R,147 min,"Crime, Drama, Thriller",7.5,"49        
        Metascore","After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge.","Votes:
222,858
| Gross:
$49.10M"
114,124.The Unbearable Weight of Massive Talent(2022),(2022),R,107 min,"Action, Comedy, Crime",7.0,"68        
        Metascore","In this action-packed comedy, Nicolas Cage plays Nick Cage, channeling his iconic characters as he's caught between a superfan (Pedro Pascal) and a CIA agent (Tiffany Haddish).","Votes:
75,849"
115,128.Ocean's Eleven(2001),(2001),PG-13,116 min,"Crime, Thriller",7.7,"74        
        Metascore",Danny Ocean and his ten accomplices plan to rob three Las Vegas casinos simultaneously.,"Votes:
571,405
| Gross:
$183.42M"
116,130.House of Gucci(2021),(2021),R,158 min,"Biography, Crime, Drama",6.6,"59        
        Metascore","When Patrizia Reggiani, an outsider from humble beginnings, marries into the Gucci family, her unbridled ambition begins to unravel their legacy and triggers a reckless spiral of betrayal, decadence, revenge, and ultimately...murder.","Votes:
131,514"
117,131.Enola Holmes(2020),(2020),PG-13,123 min,"Action, Adventure, Crime",6.6,"68        
        Metascore","When Enola Holmes-Sherlock's teen sister-discovers her mother is missing, she sets off to find her, becoming a super-sleuth in her own right as she outwits her famous brother and unravels a dangerous conspiracy around a mysterious young Lord.","Votes:
171,744"
118,133.Léon: The Professional(1994),(1994),R,110 min,"Action, Crime, Drama",8.5,"64        
        Metascore","12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.","Votes:
1,150,846
| Gross:
$19.50M"
119,135.Point Break(1991),(1991),R,122 min,"Action, Crime, Thriller",7.2,"58        
        Metascore",An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,"Votes:
183,130
| Gross:
$43.22M"
120,137.John Wick(2014),(2014),R,101 min,"Action, Crime, Thriller",7.4,"68        
        Metascore",An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took his car.,"Votes:
624,968
| Gross:
$43.04M"
121,142.No Country for Old Men(2007),(2007),R,122 min,"Crime, Drama, Thriller",8.2,"92        
        Metascore",Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,"Votes:
963,762
| Gross:
$74.28M"
122,143.Goodfellas(1990),(1990),R,145 min,"Biography, Crime, Drama",8.7,"90        
        Metascore","The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.","Votes:
1,148,806
| Gross:
$46.84M"
123,149.A Clockwork Orange(1971),(1971),R,136 min,"Crime, Sci-Fi",8.3,"77        
        Metascore","In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.","Votes:
824,695
| Gross:
$6.21M"
124,101.Roald Dahl's Matilda the Musical(I) (2022),(I) (2022),PG,117 min,"Comedy, Drama, Family",6.4,"67        
        Metascore","An adaptation of the Tony and Olivier award-winning musical. Matilda tells the story of an extraordinary girl who, armed with a sharp mind and a vivid imagination, dares to take a stand to change her story with miraculous results.","Votes:
127"
125,104.Laal Singh Chaddha(2022),(2022),PG-13,159 min,"Comedy, Drama, Romance",5.4,"46        
        Metascore","Laal Singh Chaddha, a simple man whose extraordinary journey will fill you with love, warmth, happiness and will also make you laugh.","Votes:
168,993"
126,114.Midsommar(2019),(2019),R,148 min,"Drama, Horror, Mystery",7.1,"72        
        Metascore",A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,"Votes:
313,059
| Gross:
$27.33M"
127,115.The Godfather(1972),(1972),R,175 min,"Crime, Drama",9.2,"100        
        Metascore",The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.,"Votes:
1,837,870
| Gross:
$134.97M"
128,117.American Psycho(2000),(2000),R,102 min,"Crime, Drama, Horror",7.6,"64        
        Metascore","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.","Votes:
603,739
| Gross:
$15.07M"
129,119.Glass Onion: A Knives Out Mystery(2022),(2022),PG-13,139 min,"Comedy, Crime, Drama",8.1,"81        
        Metascore",Famed Southern detective Benoit Blanc travels to Greece for his latest case.,"Votes:
987"
130,124.Beast(I) (2022),(I) (2022),R,93 min,"Adventure, Drama, Horror",5.6,"54        
        Metascore",A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the Savanna has but one apex predator.,"Votes:
19,725"
131,132.The Shawshank Redemption(1994),(1994),R,142 min,Drama,9.3,"81        
        Metascore","Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.","Votes:
2,651,272
| Gross:
$28.34M"
132,137.Inheritance(I) (2020),(I) (2020),TV-MA,111 min,"Drama, Mystery, Thriller",5.5,"31        
        Metascore","The patriarch of a wealthy and powerful family suddenly passes away, leaving his daughter with a shocking secret inheritance that threatens to unravel and destroy the family.","Votes:
14,838"
133,142.Athena(2022),(2022),R,99 min,"Action, Drama, Thriller",6.8,"72        
        Metascore","Hours after the tragic death of their youngest brother in unexplained circumstances, three siblings have their lives thrown into chaos.","Votes:
9,547"
134,149.Interview with the Vampire: The Vampire Chronicles(1994),(1994),R,123 min,"Drama, Fantasy, Horror",7.5,"59        
        Metascore","A vampire tells his epic life story: love, betrayal, loneliness, and hunger.","Votes:
322,886
| Gross:
$105.26M"
135,150.Pinocchio(I) (2022),(I) (2022),PG,105 min,"Adventure, Comedy, Drama",5.1,"38        
        Metascore","A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy.","Votes:
29,137"
136,101.Moana(I) (2016),(I) (2016),PG,107 min,"Animation, Adventure, Comedy",7.6,"81        
        Metascore","In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.","Votes:
333,132
| Gross:
$248.76M"
137,102.Maleficent(2014),(2014),PG,97 min,"Adventure, Family, Fantasy",6.9,"56        
        Metascore","A vengeful fairy is driven to curse an infant princess, only to discover that the child may be the one person who can restore peace to their troubled land.","Votes:
375,038
| Gross:
$241.41M"
138,104.The Parent Trap(1998),(1998),PG,128 min,"Adventure, Comedy, Drama",6.6,"64        
        Metascore","Identical twins Annie and Hallie, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.","Votes:
138,243
| Gross:
$66.31M"
139,108.The Witches(2020),(2020),PG,106 min,"Adventure, Comedy, Family",5.3,"47        
        Metascore",A young boy and his grandmother have a run-in with a coven of witches and their leader.,"Votes:
40,968"
140,109.The Sound of Music(1965),(1965),G,172 min,"Biography, Drama, Family",8.1,"63        
        Metascore",A young novitiate is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,"Votes:
233,502
| Gross:
$163.21M"
141,110.Father of the Bride(1991),(1991),PG,105 min,"Comedy, Family, Romance",6.5,"51        
        Metascore","With his oldest daughter's wedding approaching, a father finds himself reluctant to let go.","Votes:
77,468
| Gross:
$89.33M"
142,112.Teenage Mutant Ninja Turtles(1990),(1990),PG,93 min,"Action, Adventure, Comedy",6.7,"51        
        Metascore",Four teenage mutant ninja turtles emerge from the shadows to protect New York City from a gang of criminal ninjas.,"Votes:
94,702
| Gross:
$135.27M"
143,114.Diary of a Wimpy Kid(2010),(2010),PG,94 min,"Comedy, Drama, Family",6.2,"56        
        Metascore","Greg Heffley is a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.","Votes:
51,549
| Gross:
$64.00M"
144,"115.The Chronicles of Narnia: The Lion, the Witch and the Wardrobe(2005)",(2005),PG,143 min,"Adventure, Family, Fantasy",6.9,"75        
        Metascore",Four kids travel through a wardrobe to the land of Narnia and learn of their destiny to free it with the guidance of a mystical lion.,"Votes:
397,390
| Gross:
$291.71M"
145,116.Wendell & Wild(2022),(2022),PG-13,105 min,"Animation, Adventure, Comedy",6.9,"71        
        Metascore","Two scheming demon brothers, Wendell and Wild, enlist the aid of 13-year-old Kat Elliot (Lyric Ross) to summon them to the Land of the Living.","Votes:
144"
146,117.Turning Red(2022),(2022),PG,100 min,"Animation, Adventure, Comedy",7.0,"83        
        Metascore",A 13-year-old girl named Meilin turns into a giant red panda whenever she gets too excited.,"Votes:
116,622"
147,118.Toy Story(1995),(1995),G,81 min,"Animation, Adventure, Comedy",8.3,"95        
        Metascore",A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.,"Votes:
986,073
| Gross:
$191.80M"
148,119.The Sandlot(1993),(1993),PG,101 min,"Comedy, Drama, Family",7.8,"55        
        Metascore","In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures.","Votes:
92,621
| Gross:
$32.42M"
149,120.Zootopia(2016),(2016),PG,108 min,"Animation, Adventure, Comedy",8.0,"78        
        Metascore","In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","Votes:
494,949
| Gross:
$341.27M"
150,121.Shrek(2001),(2001),PG,90 min,"Animation, Adventure, Comedy",7.9,"84        
        Metascore","A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.","Votes:
672,590
| Gross:
$267.67M"
151,122.Inside Out(I) (2015),(I) (2015),PG,95 min,"Animation, Adventure, Comedy",8.2,"94        
        Metascore","After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.","Votes:
707,051
| Gross:
$356.46M"
152,123.Hercules(1997),(1997),G,93 min,"Animation, Adventure, Comedy",7.3,"74        
        Metascore",The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,"Votes:
231,199
| Gross:
$99.05M"
153,126.The Lion King(2019),(2019),PG,118 min,"Animation, Adventure, Drama",6.8,"55        
        Metascore","After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.","Votes:
244,218
| Gross:
$543.64M"
154,127.The Sea Beast(2022),(2022),PG,115 min,"Animation, Adventure, Comedy",7.1,"74        
        Metascore","When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters - and make history to boot.","Votes:
38,061"
155,128.Harry Potter and the Half-Blood Prince(2009),(2009),PG,153 min,"Action, Adventure, Family",7.6,"78        
        Metascore","As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.","Votes:
540,678
| Gross:
$301.96M"
156,129.Anastasia(1997),(1997),G,94 min,"Animation, Adventure, Drama",7.1,"61        
        Metascore","The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.","Votes:
124,277
| Gross:
$58.41M"
157,130.Paws of Fury: The Legend of Hank(2022),(2022),PG,98 min,"Animation, Action, Comedy",5.7,"45        
        Metascore","Hank, a loveable dog with a head full of dreams about becoming a samurai, sets off in search of his destiny.","Votes:
3,721"
158,132.Charlotte's Web(2006),(2006),G,97 min,"Adventure, Comedy, Family",6.3,"68        
        Metascore","Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.","Votes:
42,684
| Gross:
$82.99M"
159,136.The Little Mermaid(1989),(1989),G,83 min,"Animation, Adventure, Comedy",7.6,"88        
        Metascore",A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.,"Votes:
262,880
| Gross:
$111.54M"
160,"137.Monsters, Inc.(2001)",(2001),G,92 min,"Animation, Adventure, Comedy",8.1,"79        
        Metascore","In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.","Votes:
902,510
| Gross:
$289.92M"
161,139.Hotel Transylvania: Transformania(2022),(2022),PG,87 min,"Animation, Adventure, Comedy",6.0,"46        
        Metascore","After one experiment, Johnny turns into a monster and everyone else becomes human. Now it has to be seen whether they will be able to reverse this experiment.","Votes:
30,234"
162,140.The Incredibles(2004),(2004),PG,115 min,"Animation, Action, Adventure",8.0,"90        
        Metascore","While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.","Votes:
731,371
| Gross:
$261.44M"
163,141.Percy Jackson & the Olympians: The Lightning Thief(2010),(2010),PG,118 min,"Adventure, Family, Fantasy",5.8,"47        
        Metascore",A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.,"Votes:
189,462
| Gross:
$88.76M"
164,142.Willy Wonka & the Chocolate Factory(1971),(1971),G,100 min,"Family, Fantasy, Musical",7.8,"67        
        Metascore",A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,"Votes:
201,465
| Gross:
$4.00M"
165,145.Howl's Moving Castle(2004),(2004),PG,119 min,"Animation, Adventure, Family",8.2,"80        
        Metascore","When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.","Votes:
392,081
| Gross:
$4.71M"
166,146.Aladdin(2019),(2019),PG,128 min,"Adventure, Comedy, Family",6.9,"53        
        Metascore",A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,"Votes:
264,495
| Gross:
$355.56M"
167,147.Despicable Me(2010),(2010),PG,95 min,"Animation, Adventure, Comedy",7.6,"72        
        Metascore","When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.","Votes:
545,630
| Gross:
$251.51M"
168,148.The Karate Kid Part III(1989),(1989),PG,112 min,"Action, Drama, Family",5.3,"36        
        Metascore","Ostracised villain John Kreese attempts to gain revenge on Daniel and Miyagi, with the help of a Vietnam War comrade, the wealthy owner of a toxic waste disposal business.","Votes:
64,140
| Gross:
$38.96M"
169,101.Encanto(2021),(2021),PG,102 min,"Animation, Comedy, Family",7.2,"75        
        Metascore",A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers.,"Votes:
216,132
| Gross:
$96.09M"
170,102.Suspiria(I) (2018),(I) (2018),R,152 min,"Drama, Fantasy, Horror",6.7,"64        
        Metascore","A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.","Votes:
77,865
| Gross:
$2.47M"
171,103.Van Helsing(2004),(2004),PG-13,131 min,"Action, Adventure, Fantasy",6.0,"35        
        Metascore","The famed monster hunter is sent to Transylvania to stop Count Dracula, who is using Dr. Frankenstein's research and a werewolf for nefarious purposes.","Votes:
266,847
| Gross:
$120.18M"
172,104.Free Guy(2021),(2021),PG-13,115 min,"Action, Adventure, Comedy",7.1,"62        
        Metascore","A bank teller discovers that he's actually an NPC inside a brutal, open world video game.","Votes:
363,044
| Gross:
$121.63M"
173,105.Eternals(2021),(2021),PG-13,156 min,"Action, Adventure, Fantasy",6.3,"52        
        Metascore","The saga of the Eternals, a race of immortal beings who lived on Earth and shaped its history and civilizations.","Votes:
335,193
| Gross:
$164.87M"
174,107.Men(2022),(2022),R,100 min,"Drama, Fantasy, Horror",6.1,"65        
        Metascore",A young woman goes on a solo vacation to the English countryside following the death of her ex-husband.,"Votes:
34,111"
175,110.Star Wars(1977),(1977),PG,121 min,"Action, Adventure, Fantasy",8.6,"90        
        Metascore","Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader.","Votes:
1,353,755
| Gross:
$322.74M"
176,114.Coraline(2009),(2009),PG,100 min,"Animation, Drama, Family",7.7,"80        
        Metascore","An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.","Votes:
227,412
| Gross:
$75.29M"
177,115.Harry Potter and the Goblet of Fire(2005),(2005),PG-13,157 min,"Adventure, Family, Fantasy",7.7,"81        
        Metascore","Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares.","Votes:
621,263
| Gross:
$290.01M"
178,116.Corpse Bride(2005),(2005),PG,77 min,"Animation, Drama, Family",7.3,"83        
        Metascore","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.","Votes:
272,185
| Gross:
$53.36M"
179,118.It Chapter Two(2019),(2019),R,169 min,"Drama, Fantasy, Horror",6.5,"58        
        Metascore","Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back.","Votes:
262,188
| Gross:
$211.59M"
180,119.Fantastic Beasts: The Secrets of Dumbledore(2022),(2022),PG-13,142 min,"Adventure, Family, Fantasy",6.2,"47        
        Metascore",Professor Albus Dumbledore must assist Newt Scamander and his partners as Grindelwald begins to lead an army to eliminate all Muggles.,"Votes:
132,146"
181,121.Sonic the Hedgehog 2(2022),(2022),PG,122 min,"Action, Adventure, Comedy",6.5,"47        
        Metascore","When the manic Dr Robotnik returns to Earth with a new ally, Knuckles the Echidna, Sonic and his new friend Tails is all that stands in their way.","Votes:
62,326"
182,122.Fright Night(1985),(1985),R,106 min,"Fantasy, Horror",7.0,"62        
        Metascore","A teenager discovers that the newcomer in his neighborhood is a vampire, so he turns to an actor in a television horror show for help dealing with the undead.","Votes:
70,993
| Gross:
$24.92M"
183,124.Matilda(1996),(1996),PG,102 min,"Comedy, Family, Fantasy",6.9,"72        
        Metascore","A girl gifted with a keen intellect and psychic powers uses both to deal with her crude, distant family and free her kind teacher from their sadistic headmistress.","Votes:
152,002
| Gross:
$33.08M"
184,126.The Princess Bride(1987),(1987),PG,98 min,"Adventure, Family, Fantasy",8.0,"77        
        Metascore","While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.","Votes:
426,475
| Gross:
$30.86M"
185,128.Death Becomes Her(1992),(1992),PG-13,104 min,"Comedy, Fantasy, Horror",6.6,"56        
        Metascore","When a fading actress learns of an immortality treatment, she sees it as a way to outdo her long-time rival.","Votes:
119,550
| Gross:
$58.42M"
186,133.The Green Mile(1999),(1999),R,189 min,"Crime, Drama, Fantasy",8.6,"61        
        Metascore","The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.","Votes:
1,287,964
| Gross:
$136.80M"
187,136.Star Wars: The Rise Of Skywalker(2019),(2019),PG-13,141 min,"Action, Adventure, Fantasy",6.5,"53        
        Metascore","In the riveting conclusion of the landmark Skywalker saga, new legends will be born-and the final battle for freedom is yet to come.","Votes:
446,725
| Gross:
$515.20M"
188,137.Twilight(I) (2008),(I) (2008),PG-13,122 min,"Drama, Fantasy, Romance",5.3,"56        
        Metascore","When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire.","Votes:
460,788
| Gross:
$191.47M"
189,138.Harry Potter and the Chamber of Secrets(2002),(2002),PG,161 min,"Adventure, Family, Fantasy",7.4,"63        
        Metascore",An ancient prophecy seems to be coming true when a mysterious presence begins stalking the corridors of a school of magic and leaving its victims paralyzed.,"Votes:
629,433
| Gross:
$261.99M"
190,139.Legend(1985),(1985),PG,94 min,"Adventure, Fantasy, Romance",6.3,"30        
        Metascore",A young man must stop the Lord of Darkness from destroying daylight and marrying the woman he loves.,"Votes:
66,703
| Gross:
$15.50M"
191,141.Let the Right One In(2008),(2008),R,114 min,"Drama, Fantasy, Horror",7.9,"82        
        Metascore","Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.","Votes:
217,261
| Gross:
$2.12M"
192,143.Stardust(2007),(2007),PG-13,127 min,"Adventure, Family, Fantasy",7.6,"66        
        Metascore","In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.","Votes:
272,701
| Gross:
$38.63M"
193,144.Thor: Ragnarok(2017),(2017),PG-13,130 min,"Action, Adventure, Comedy",7.9,"74        
        Metascore","Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.","Votes:
743,068
| Gross:
$315.06M"
194,146.17 Again(2009),(2009),PG-13,102 min,"Comedy, Drama, Fantasy",6.4,"48        
        Metascore",Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.,"Votes:
201,527
| Gross:
$64.17M"
195,149.About Time(I) (2013),(I) (2013),R,123 min,"Comedy, Drama, Fantasy",7.8,"55        
        Metascore","At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.","Votes:
348,029
| Gross:
$15.32M"
196,112.They Live by Night(1948),(1948),Passed,95 min,"Crime, Film-Noir, Romance",7.4,"82        
        Metascore","An escaped convict, injured during a robbery, falls in love with the woman who nurses him back to health, but their relationship seems doomed from the beginning.","Votes:
8,427"
197,116.Brute Force(1947),(1947),Passed,98 min,"Crime, Drama, Film-Noir",7.6,"80        
        Metascore","At a tough penitentiary, prisoner Joe Collins plans to rebel against Captain Munsey, the power-mad chief guard.","Votes:
10,489"
198,121.Shanghai Express(1932),(1932),Approved,82 min,"Adventure, Drama, Film-Noir",7.3,"83        
        Metascore",A notorious woman rides a train through a dangerous situation with a British captain she loved.,"Votes:
9,022
| Gross:
$8.07M"
199,125.Detective Story(1951),(1951),Approved,103 min,"Crime, Drama, Film-Noir",7.5,"78        
        Metascore","On one day in the 21st Precinct squad room, assorted characters form a backdrop for the troubles of hard-nosed Detective Jim McLeod.","Votes:
8,602"
200,103.Greyhound(2020),(2020),PG-13,91 min,"Action, Drama, History",7.0,"64        
        Metascore","Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack.","Votes:
96,770"
201,104.American Animals(2018),(2018),R,116 min,"Biography, Crime, Drama",7.0,"68        
        Metascore",Four young men mistake their lives for a movie and attempt one of the most audacious heists in U.S. history.,"Votes:
45,107
| Gross:
$2.86M"
202,105.In the Heart of the Sea(2015),(2015),PG-13,122 min,"Action, Adventure, Biography",6.9,"47        
        Metascore","A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.","Votes:
139,452
| Gross:
$25.02M"
203,106.Midway(2019),(2019),PG-13,138 min,"Action, Drama, History",6.7,"47        
        Metascore","The story of the Battle of Midway, told by the leaders and the sailors who fought it.","Votes:
85,567
| Gross:
$56.85M"
204,108.All the President's Men(1976),(1976),PG,138 min,"Drama, History, Thriller",7.9,"84        
        Metascore","""The Washington Post"" reporters Bob Woodward and Carl Bernstein uncover the details of the Watergate scandal that leads to President Richard Nixon's resignation.","Votes:
115,999
| Gross:
$70.60M"
205,110.Harriet(I) (2019),(I) (2019),PG-13,125 min,"Action, Biography, Drama",6.7,"66        
        Metascore","The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes, whose courage, ingenuity, and tenacity freed hundreds of slaves and changed the course of history.","Votes:
27,135"
206,"112.Lust, Caution(2007)",(2007),NC-17,157 min,"Drama, History, Romance",7.5,"61        
        Metascore","During World War II era, a young woman, Wang Jiazhi, gets swept up in a dangerous game of emotional intrigue with a powerful political figure, Mr. Yee.","Votes:
42,091
| Gross:
$4.60M"
207,114.The Crucible(1996),(1996),PG-13,124 min,"Drama, History",6.8,"75        
        Metascore",A Salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials.,"Votes:
38,154
| Gross:
$7.34M"
208,115.Straight Outta Compton(2015),(2015),R,147 min,"Biography, Drama, History",7.8,"72        
        Metascore","The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.","Votes:
201,965
| Gross:
$161.20M"
209,117.Deepwater Horizon(2016),(2016),PG-13,107 min,"Action, Drama, History",7.1,"68        
        Metascore","A dramatization of the disaster in April 2010, when the offshore drilling rig called the Deepwater Horizon exploded, resulting in the worst oil spill in American history.","Votes:
169,183
| Gross:
$61.43M"
210,118.The Three Musketeers(2011),(2011),PG-13,110 min,"Action, Adventure, Fantasy",5.7,"35        
        Metascore",The hot-headed young D'Artagnan along with three former legendary but now down-on-their-luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,"Votes:
108,323
| Gross:
$20.38M"
211,119.Mary Queen of Scots(2018),(2018),R,124 min,"Biography, Drama, History",6.3,"60        
        Metascore","Mary Stuart's (Saoirse Ronan's) attempt to overthrow her cousin Elizabeth I (Margot Robbie), Queen of England, finds her condemned to years of imprisonment before facing execution.","Votes:
50,820
| Gross:
$16.47M"
212,120.We Were Soldiers(2002),(2002),R,138 min,"Action, Drama, History",7.1,"65        
        Metascore","The story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news.","Votes:
142,552
| Gross:
$78.12M"
213,121.The Trial of the Chicago 7(2020),(2020),R,129 min,"Drama, History, Thriller",7.7,"76        
        Metascore","The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago, Illinois.","Votes:
176,298"
214,123.Amistad(1997),(1997),R,155 min,"Biography, Drama, History",7.3,"63        
        Metascore","In 1839, the revolt of Mende captives aboard a Spanish owned ship causes a major controversy in the United States when the ship is captured off the coast of Long Island. The courts must decide whether the Mende are slaves or legally free.","Votes:
77,490
| Gross:
$44.18M"
215,126.JFK(1991),(1991),R,189 min,"Drama, History, Thriller",8.0,"72        
        Metascore",New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,"Votes:
156,411
| Gross:
$70.41M"
