,title,year,advisory,movie_length,genre,rating,metascore,description,votes
218,396.Ghost(1990),(1990),PG-13,127 min,"Drama, Fantasy, Romance",7.1,"52        
        Metascore","After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.","Votes:
217,297
| Gross:
$217.63M"
219,397.Justice League(2017),(2017),PG-13,120 min,"Action, Adventure, Fantasy",6.1,"45        
        Metascore","Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy.","Votes:
450,610
| Gross:
$229.02M"
220,398.New Nightmare(1994),(1994),R,112 min,"Fantasy, Horror, Mystery",6.4,"64        
        Metascore",A demonic force has chosen Freddy Krueger as its portal to the real world. Can Heather Langenkamp play the part of Nancy one last time and trap the evil trying to enter our world?,"Votes:
58,966
| Gross:
$18.09M"
221,354.Ip Man 4: The Finale(2019),(2019),Not Rated,107 min,"Action, Biography, Drama",7.0,"62        
        Metascore",The Kung Fu master travels to the U.S. where his student has upset the local martial arts community by opening a Wing Chun school.,"Votes:
32,498
| Gross:
$3.96M"
222,357.The 12th Man(2017),(2017),Unrated,135 min,"Drama, History, Thriller",7.3,"70        
        Metascore",They were 12 saboteurs. The Nazis killed 11 of them. This is the true story of the one that got away.,"Votes:
26,349"
223,358.Quest for Fire(1981),(1981),R,100 min,"Adventure, Drama, History",7.3,"79        
        Metascore",This story takes place in prehistoric time when three tribesmen search for a new fire source.,"Votes:
22,501
| Gross:
$20.96M"
224,363.Worth(2020),(2020),PG-13,118 min,"Biography, Drama, History",6.8,"67        
        Metascore","An attorney in Washington D.C. battles against cynicism, bureaucracy and politics to help the victims of 9/11.","Votes:
14,687"
225,364.Padmaavat(2018),(2018),Not Rated,164 min,"Drama, History, Romance",7.0,"63        
        Metascore","Set in medieval Rajasthan, Queen Padmavati is married to a noble king and they live in a prosperous fortress with their subjects until an ambitious Sultan hears of Padmavati's beauty and forms an obsessive love for the Queen of Mewar.","Votes:
32,942
| Gross:
$11.85M"
226,365.Mr. Peabody & Sherman(2014),(2014),PG,92 min,"Animation, Adventure, Comedy",6.8,"59        
        Metascore","The time-travelling adventures of an advanced canine and his adopted son, as they endeavor to fix a time rift they created.","Votes:
70,877
| Gross:
$111.51M"
227,368.The Killing Fields(1984),(1984),R,141 min,"Biography, Drama, History",7.8,"76        
        Metascore","A journalist is trapped in Cambodia during tyrant Pol Pot's bloody 'Year Zero' cleansing campaign, which claimed the lives of two million 'undesirable' civilians.","Votes:
55,813
| Gross:
$34.70M"
228,371.Sami Blood(2016),(2016),Not Rated,110 min,"Drama, History",7.3,"79        
        Metascore","A reindeer-breeding Sámi girl who is exposed to the racism of the 1930's at her boarding school, starts dreaming of another life. But to achieve it, she has to become someone else and break all ties with her family and culture.","Votes:
7,712"
229,377.The Water Diviner(2014),(2014),R,111 min,"Drama, History, War",7.0,"50        
        Metascore",An Australian man travels to Turkey after the Battle of Gallipoli to try to locate his three missing sons.,"Votes:
75,545
| Gross:
$4.19M"
230,381.Fat Man and Little Boy(1989),(1989),PG-13,127 min,"Biography, Drama, History",6.5,"50        
        Metascore","This film reenacts the Manhattan Project, the secret wartime project in New Mexico where the first atomic bombs were designed and built.","Votes:
7,782
| Gross:
$3.56M"
231,383.Woman Walks Ahead(2017),(2017),R,101 min,"Biography, Drama, History",6.6,"51        
        Metascore","Catherine Weldon, a portrait painter from 1890s Brooklyn, travels to Dakota to paint a portrait of Sitting Bull and becomes embroiled in the Lakota peoples' struggle over the rights to their land.","Votes:
7,342
| Gross:
$0.06M"
232,388.The Boy Who Harnessed the Wind(2019),(2019),TV-PG,113 min,"Biography, Drama, History",7.6,"68        
        Metascore","Against all the odds, a thirteen-year-old boy in Malawi invents an unconventional way to save his family and village from famine.","Votes:
38,491"
233,389.Queen of the Desert(2015),(2015),PG-13,128 min,"Adventure, Biography, Drama",5.7,"39        
        Metascore","A chronicle of Gertrude Bell's life, a traveler, writer, archaeologist, explorer, cartographer, and political attaché for the British Empire at the dawn of the twentieth century.","Votes:
11,656"
234,390.Mary Shelley(2017),(2017),PG-13,120 min,"Biography, Drama, History",6.4,"49        
        Metascore","Life and facts of Mary Wollstonecraft Godwin, who at 16 met 21 year old poet Percy Shelley, resulting in the writing of Frankenstein.","Votes:
16,026
| Gross:
$0.10M"
235,391.They Shall Not Grow Old(II) (2018),(II) (2018),R,99 min,"Documentary, History, War",8.2,"91        
        Metascore",A documentary about World War I with never-before-seen footage to commemorate the centennial of the end of the war.,"Votes:
34,839
| Gross:
$17.96M"
236,392.Generation War(2013),(2013),TV-MA,270 min,"Action, Drama, History",8.4,"57        
        Metascore",Five friends go out to war and promise each other to be back for Christmas.,"Votes:
29,956
| Gross:
$0.09M"
237,393.Flags of Our Fathers(2006),(2006),R,135 min,"Action, Adventure, Drama",7.1,"79        
        Metascore","The life stories of the six men who raised the flag at the Battle of Iwo Jima, a turning point in World War II.","Votes:
123,970
| Gross:
$33.60M"
238,394.The Current War(2017),(2017),PG-13,102 min,"Biography, Drama, History",6.5,"55        
        Metascore",The dramatic story of the cutthroat race between electricity titans Thomas A. Edison and George Westinghouse to determine whose electrical system would power the modern world.,"Votes:
27,800"
239,399.Kon-Tiki(2012),(2012),PG-13,118 min,"Action, Adventure, Biography",7.2,"62        
        Metascore","Legendary explorer Thor Heyerdahl's epic 4,300-mile crossing of the Pacific on a balsawood raft in 1947, in an effort to prove that it was possible for South Americans to settle in Polynesia in pre-Columbian times.","Votes:
49,430
| Gross:
$1.52M"
240,352.Let Me In(I) (2010),(I) (2010),R,116 min,"Drama, Fantasy, Horror",7.1,"79        
        Metascore",A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.,"Votes:
122,075
| Gross:
$12.13M"
241,353.The Killing of a Sacred Deer(2017),(2017),R,121 min,"Drama, Horror, Mystery",7.0,"73        
        Metascore","Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.","Votes:
153,970
| Gross:
$2.29M"
242,354.Freaky(2020),(2020),R,102 min,"Comedy, Horror, Thriller",6.3,"67        
        Metascore","After swapping bodies with a deranged serial killer, a young girl in high school discovers she has less than 24 hours before the change becomes permanent.","Votes:
57,926"
243,356.The Cursed(2021),(2021),R,111 min,"Fantasy, Horror, Mystery",6.2,"62        
        Metascore","In rural 19th-century France, a mysterious, possibly supernatural menace threatens a small village. John McBride, a pathologist, comes to town to investigate the danger - and exorcise some of his own demons in the process.","Votes:
10,825"
244,357.Bride of Chucky(1998),(1998),R,89 min,"Comedy, Horror, Thriller",5.5,"48        
        Metascore","Chucky, the doll possessed by a serial killer, discovers the perfect mate to kill and revive into the body of another doll.","Votes:
59,233
| Gross:
$32.40M"
245,359.Army of the Dead(2021),(2021),R,148 min,"Action, Crime, Horror",5.7,"57        
        Metascore","Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted.","Votes:
171,901
| Gross:
$1.00M"
246,360.Pet Sematary(1989),(1989),R,103 min,"Fantasy, Horror, Thriller",6.5,"38        
        Metascore","After tragedy strikes, a grieving father discovers an ancient burial ground behind his home with the power to raise the dead.","Votes:
105,219
| Gross:
$57.47M"
247,361.Freddy vs. Jason(2003),(2003),R,97 min,"Action, Horror",5.7,"37        
        Metascore","Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.","Votes:
120,047
| Gross:
$82.62M"
248,363.The Invitation(I) (2015),(I) (2015),Not Rated,100 min,"Drama, Horror, Mystery",6.6,"74        
        Metascore","A man accepts an invitation to a dinner party hosted by his ex-wife, an unsettling affair that reopens old wounds and creates new tensions.","Votes:
109,246
| Gross:
$0.23M"
249,364.The Hunger(1983),(1983),R,97 min,"Drama, Horror",6.6,"52        
        Metascore","A love triangle develops between a beautiful yet dangerous vampire (Catherine Deneuve), her cellist companion (David Bowie), and a gerontologist (Susan Sarandon).","Votes:
26,462
| Gross:
$5.98M"
250,366.Life(I) (2017),(I) (2017),R,104 min,"Horror, Sci-Fi, Thriller",6.6,"54        
        Metascore",A team of scientists aboard the International Space Station discover a rapidly evolving life form that caused extinction on Mars and now threatens all life on Earth.,"Votes:
230,882
| Gross:
$30.23M"
251,367.Mandy(I) (2018),(I) (2018),Not Rated,121 min,"Action, Fantasy, Horror",6.5,"81        
        Metascore","The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.","Votes:
79,160
| Gross:
$1.21M"
252,369.High Life(2018),(2018),R,113 min,"Adventure, Drama, Horror",5.8,"77        
        Metascore",A father and his daughter struggle to survive in deep space where they live in isolation.,"Votes:
36,070
| Gross:
$1.23M"
253,370.Piranha 3D(2010),(2010),R,88 min,"Comedy, Horror",5.5,"53        
        Metascore","After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the area's new razor-toothed residents.","Votes:
91,875
| Gross:
$25.00M"
254,371.Children of the Corn(1984),(1984),R,92 min,"Horror, Thriller",5.6,"45        
        Metascore",A young couple is trapped in a remote town where a dangerous religious cult of children believes that everyone over age 18 must be killed.,"Votes:
52,973
| Gross:
$14.57M"
255,372.Near Dark(1987),(1987),R,94 min,Horror,6.9,"76        
        Metascore",A small-town farmer's son reluctantly joins a traveling group of vampires after he is bitten by a beautiful drifter.,"Votes:
40,042
| Gross:
$3.37M"
256,373.Creep(I) (2014),(I) (2014),R,77 min,"Horror, Thriller",6.3,"74        
        Metascore","A young videographer answers an online ad for a one-day job in a remote town to record the last messages of a dying man. When he notices the man's odd behavior, he starts to question his intentions.","Votes:
55,916"
257,374.The Omen(1976),(1976),R,111 min,"Horror, Mystery",7.5,"62        
        Metascore",Mysterious deaths surround an American ambassador. Could the child that he is raising actually be the Antichrist? The Devil's own son?,"Votes:
119,832
| Gross:
$4.27M"
258,375.The Girl Next Door(2007),(2007),R,91 min,"Crime, Drama, Horror",6.5,"29        
        Metascore",Follows the unspeakable torture and abuses committed on a teenage girl in the care of her aunt and the boys who witness and fail to report the crime.,"Votes:
26,694"
259,376.Paranormal Activity(2007),(2007),R,86 min,"Horror, Mystery",6.3,"68        
        Metascore","After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence.","Votes:
240,126
| Gross:
$107.92M"
260,377.The Green Inferno(2013),(2013),R,100 min,"Adventure, Horror",5.3,"38        
        Metascore","A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished.","Votes:
44,880
| Gross:
$7.19M"
261,379.From Hell(2001),(2001),R,122 min,"Horror, Mystery, Thriller",6.7,"54        
        Metascore","In Victorian-era London, a troubled clairvoyant police detective investigates the murders of Jack the Ripper.","Votes:
156,373
| Gross:
$31.60M"
262,380.Frankenweenie(2012),(2012),PG,87 min,"Animation, Comedy, Drama",6.9,"74        
        Metascore","When a boy's beloved dog passes away suddenly, he attempts to bring the animal back to life through a powerful science experiment.","Votes:
108,179
| Gross:
$35.29M"
263,381.Paranormal Activity: Next of Kin(2021),(2021),R,98 min,"Horror, Mystery, Thriller",5.2,"37        
        Metascore","Margot, a young woman who was abandoned by her mother as a baby, travels to a secluded Amish community with a documentary film crew seeking answers about her mother and extended family.","Votes:
12,070"
264,382.The Witches of Eastwick(1987),(1987),R,118 min,"Comedy, Fantasy, Horror",6.5,"67        
        Metascore","Three single women in a picturesque village have their wishes granted, at a cost, when a mysterious and flamboyant man arrives in their lives.","Votes:
70,801
| Gross:
$63.77M"
265,383.The Exorcist III(1990),(1990),R,110 min,"Drama, Horror, Mystery",6.5,"48        
        Metascore","A police lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased Gemini serial killer, leads him to question the patients of a psychiatric ward.","Votes:
32,516
| Gross:
$26.10M"
266,385.The Birds(1963),(1963),PG-13,119 min,"Drama, Horror, Mystery",7.6,"90        
        Metascore",A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,"Votes:
189,409
| Gross:
$11.40M"
267,386.Frankenstein(1931),(1931),Passed,70 min,"Drama, Horror, Sci-Fi",7.8,"91        
        Metascore",Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.,"Votes:
72,963"
268,387.Vampire Academy(2014),(2014),PG-13,104 min,"Action, Comedy, Drama",5.4,"31        
        Metascore","Rose Hathaway is a Dhampir, half human-half vampire, a guardian of the Moroi, peaceful, mortal vampires living discreetly within our world. Her calling is to protect the Moroi from bloodthirsty, immortal Vampires, the Strigoi.","Votes:
55,016
| Gross:
$7.79M"
269,391.The Mummy: Tomb of the Dragon Emperor(2008),(2008),PG-13,112 min,"Action, Adventure, Fantasy",5.2,"31        
        Metascore","In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.","Votes:
161,490
| Gross:
$102.49M"
270,393.The Bride of Frankenstein(1935),(1935),Not Rated,75 min,"Drama, Horror, Sci-Fi",7.8,"95        
        Metascore","Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate.","Votes:
48,626
| Gross:
$4.36M"
271,395.The Voices(2014),(2014),R,103 min,"Comedy, Crime, Fantasy",6.3,"58        
        Metascore","A likable guy pursues his office crush with help from his evil talking pets, but things turn sinister when she stands him up for a date.","Votes:
58,370"
272,396.Climax(I) (2018),(I) (2018),R,97 min,"Drama, Horror, Music",6.9,"67        
        Metascore","French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory nightmare when they learn their sangria is laced with LSD.","Votes:
68,460
| Gross:
$0.80M"
273,397.House of Wax(2005),(2005),R,113 min,"Horror, Thriller",5.4,"41        
        Metascore",A group of teens are unwittingly stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.,"Votes:
125,096
| Gross:
$32.06M"
274,398.Raw(2016),(2016),R,99 min,"Drama, Horror",7.0,"81        
        Metascore","A young woman, studying to be a vet, develops a craving for human flesh.","Votes:
77,919
| Gross:
$0.51M"
275,399.Haunt(I) (2019),(I) (2019),R,92 min,"Horror, Thriller",6.3,"69        
        Metascore","On Halloween, a group of friends encounter an ""extreme"" haunted house that promises to feed on their darkest fears. The night turns deadly as they come to the horrifying realization that some nightmares are real.","Votes:
29,359"
276,351.To Rome with Love(2012),(2012),R,112 min,"Comedy, Music, Romance",6.3,"54        
        Metascore","The lives of some visitors and residents of Rome and the romances, adventures and predicaments they get into.","Votes:
88,299
| Gross:
$16.69M"
277,354.High Strung(2016),(2016),PG,96 min,"Drama, Music, Romance",6.3,"48        
        Metascore","Dancer Ruby, starting at Manhattan Conservatory of the Arts, meets English violinist Johnnie, playing in a subway station. Music and dance follow.","Votes:
9,465
| Gross:
$0.05M"
278,357.We Summon the Darkness(2019),(2019),R,91 min,"Horror, Music, Thriller",5.2,"55        
        Metascore","Three best friends embark on a road trip to a heavy-metal show, where they bond with three aspiring musicians and head off to one of the girls' country home for an after-party.","Votes:
10,779"
279,359.Cadillac Records(2008),(2008),R,109 min,"Biography, Drama, Music",7.0,"65        
        Metascore",Chronicles the rise of Chess Records and its recording artists.,"Votes:
21,969
| Gross:
$8.20M"
280,360.I'm Still Here(I) (2010),(I) (2010),R,108 min,"Comedy, Drama, Music",6.2,"48        
        Metascore",Documents Joaquin Phoenix's transition from the acting world to a career as an aspiring rapper.,"Votes:
22,824
| Gross:
$0.41M"
281,361.White Nights(1985),(1985),PG-13,136 min,"Drama, Music",6.6,"46        
        Metascore","A Russian American ballet dancer's airplane is forced to land in USSR, where he's ""repatriated"". He stays with an American man married to a Russian. Will the American help him flee USSR?","Votes:
7,538
| Gross:
$42.16M"
282,362.Beyond the Lights(2014),(2014),PG-13,116 min,"Drama, Music, Romance",6.8,"73        
        Metascore","The pressures of fame have superstar singer Noni on the edge, until she meets Kaz, a young cop who works to help her find the courage to develop her own voice and break free to become the artist she was meant to be.","Votes:
16,606
| Gross:
$14.62M"
283,364.Step Up 3D(2010),(2010),PG-13,107 min,"Drama, Music, Romance",6.1,"45        
        Metascore",A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,"Votes:
58,379
| Gross:
$42.40M"
284,366.Ricki and the Flash(2015),(2015),PG-13,101 min,"Comedy, Drama, Music",6.0,"54        
        Metascore","A musician who gave up everything for her dream of rock-and-roll stardom returns home, looking to make things right with her family.","Votes:
23,687
| Gross:
$26.82M"
285,368.Cobain: Montage of Heck(2015),(2015),TV-MA,132 min,"Documentary, Animation, Biography",7.5,"83        
        Metascore","An authorized documentary on the late musician Kurt Cobain, from his early days in Aberdeen, Washington to his success and downfall with the grunge band Nirvana.","Votes:
30,152"
286,"369.Summer of Soul (...Or, When the Revolution Could Not Be Televised)(2021)",(2021),PG-13,118 min,"Documentary, Music",8.0,"96        
        Metascore",Documentary about the legendary 1969 Harlem Cultural Festival which celebrated African-American music and culture and promoted Black pride and unity.,"Votes:
11,726"
287,370.Stomp the Yard(2007),(2007),PG-13,115 min,"Drama, Music, Romance",5.4,"44        
        Metascore","When his brother is murdered, a street dancer moves to Georgia to work his way through college. He joins a fraternity's step dancing team for a competition. Will he also get an education and the girl?","Votes:
25,733
| Gross:
$61.36M"
288,373.Bandslam(2009),(2009),PG,111 min,"Comedy, Drama, Family",6.3,"66        
        Metascore","A new kid in town assembles a fledgling rock band -- together, they achieve their dreams and compete against the best in the biggest event of the year, a battle of the bands.","Votes:
14,679
| Gross:
$5.21M"
289,376.The Broken Circle Breakdown(2012),(2012),Not Rated,111 min,"Drama, Music, Romance",7.7,"70        
        Metascore","Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He's a romantic atheist, she's a religious realist. When their daughter becomes seriously ill, their love is put on trial.","Votes:
41,336
| Gross:
$0.18M"
290,377.Hounddog(2007),(2007),R,98 min,"Drama, Music",6.2,"31        
        Metascore","A drama set in the American South, where a precocious, troubled girl finds a safe haven in the music and movement of Elvis Presley.","Votes:
6,295
| Gross:
$0.13M"
291,378.Jersey Boys(2014),(2014),R,134 min,"Biography, Drama, Music",6.8,"54        
        Metascore",The story of four young men from the wrong side of the tracks in New Jersey who came together to form the iconic 1960s rock group The Four Seasons.,"Votes:
35,090
| Gross:
$47.03M"
292,379.The Thing Called Love(1993),(1993),PG-13,116 min,"Comedy, Drama, Music",6.4,"46        
        Metascore",A group of newcomers to the country music business seek love and stardom.,"Votes:
8,183
| Gross:
$1.03M"
293,380.A Face in the Crowd(1957),(1957),Approved,126 min,"Drama, Music",8.2,"72        
        Metascore",A female radio reporter turns a folk-singing drifter into a powerful media star.,"Votes:
15,919"
294,382.American Pop(1981),(1981),R,96 min,"Animation, Drama, History",7.1,"57        
        Metascore",The story of four generations of a Russian Jewish immigrant family of musicians whose careers parallel the history of American popular music in the 20th century.,"Votes:
4,987
| Gross:
$6.00M"
295,383.Coffee and Cigarettes(2003),(2003),R,95 min,"Comedy, Drama, Music",7.0,"65        
        Metascore",A series of vignettes that all have coffee and cigarettes in common.,"Votes:
63,868
| Gross:
$1.97M"
296,385.Beavis and Butt-Head Do America(1996),(1996),PG-13,81 min,"Animation, Adventure, Comedy",6.8,"64        
        Metascore","Our intrepid adolescent heroes wake up to find their beloved television stolen, and embark on an epic journey across America to recover it, and, who knows, maybe even score.","Votes:
57,654
| Gross:
$63.07M"
297,389.Stardust(II) (2020),(II) (2020),Unrated,109 min,"Biography, Drama, Music",4.4,"35        
        Metascore",Chronicles the young David Bowie's first visit to the US in 1971 - a trip that inspired the invention of his iconic alter ego Ziggy Stardust.,"Votes:
1,959"
298,"390.New York, New York(1977)",(1977),PG,155 min,"Drama, Music, Musical",6.6,"64        
        Metascore","An egotistical saxophonist and a young lounge singer meet on VJ Day and embark upon a strained and rocky romance, even as their careers begin a long, uphill climb.","Votes:
20,162
| Gross:
$16.40M"
299,391.ATL(2006),(2006),PG-13,105 min,"Comedy, Crime, Drama",6.1,"63        
        Metascore","As four friends prepare for life after high school, different challenges bring about turning points in each of their lives. The dramas unfold and resolve at their local rollerskating rink, Cascade.","Votes:
11,694
| Gross:
$21.16M"
300,392.The Sapphires(2012),(2012),PG-13,103 min,"Biography, Comedy, Drama",7.0,"67        
        Metascore","It's 1968, and four young, talented Australian Aboriginal girls learn about love, friendship and war when their all-girl group The Sapphires entertain the US troops in Vietnam.","Votes:
14,571
| Gross:
$2.45M"
301,393.Truly Madly Deeply(1990),(1990),PG,106 min,"Comedy, Drama, Fantasy",7.2,"72        
        Metascore",A woman dealing with inconsolable grief over the death of her partner gets another chance when he returns to earth as a ghost.,"Votes:
9,423
| Gross:
$1.55M"
302,394.Breakin'(1984),(1984),PG,87 min,"Comedy, Drama, Music",5.8,"53        
        Metascore",A struggling young jazz dancer meets up with two break-dancers. Together they become the sensation of the street crowds.,"Votes:
6,586
| Gross:
$38.68M"
303,395.Blinded by the Light(2019),(2019),PG-13,118 min,"Comedy, Drama, Music",6.9,"71        
        Metascore","In England in 1987, a teenager from an Asian family learns to live his life, understand his family and find his own voice through the music of American rock star Bruce Springsteen.","Votes:
25,253
| Gross:
$11.90M"
304,397.Bad Hair(2020),(2020),Unrated,102 min,"Comedy, Horror, Music",5.6,"61        
        Metascore","In 1989 an ambitious young woman gets a weave in order to succeed in the image-obsessed world of music television. However, her flourishing career may come at a great cost when she realizes that her new hair may have a mind of its own.","Votes:
3,773"
305,399.Ema(2019),(2019),R,107 min,"Drama, Music, Romance",6.8,"71        
        Metascore",A couple deals with the aftermath of an adoption that goes awry as their household falls apart.,"Votes:
8,419"
306,400.Last Days(2005),(2005),R,97 min,"Drama, Music",5.7,"67        
        Metascore",A Seattle musician's life and career are reminiscent of those of Kurt Cobain.,"Votes:
22,845
| Gross:
$0.45M"
307,356.An American in Paris(1951),(1951),Passed,114 min,"Drama, Musical, Romance",7.2,"83        
        Metascore",Three friends struggle to find work in Paris. Things become more complicated when two of them fall in love with the same woman.,"Votes:
34,122
| Gross:
$4.50M"
308,358.A Week Away(2021),(2021),TV-PG,94 min,"Drama, Family, Musical",5.7,"32        
        Metascore","With nowhere left to go, Will Hawkins finds himself at camp for the first time. His instinct is to run, but he finds a friend, a father figure, and even a girl who awakens his heart. Most of all, he finally finds a home.","Votes:
4,775"
309,360.American Pop(1981),(1981),R,96 min,"Animation, Drama, History",7.1,"57        
        Metascore",The story of four generations of a Russian Jewish immigrant family of musicians whose careers parallel the history of American popular music in the 20th century.,"Votes:
4,987
| Gross:
$6.00M"
310,"366.New York, New York(1977)",(1977),PG,155 min,"Drama, Music, Musical",6.6,"64        
        Metascore","An egotistical saxophonist and a young lounge singer meet on VJ Day and embark upon a strained and rocky romance, even as their careers begin a long, uphill climb.","Votes:
20,162
| Gross:
$16.40M"
311,369.Viva Las Vegas(1964),(1964),Approved,85 min,"Comedy, Musical",6.3,"69        
        Metascore","A race-car driver, preparing for the Grand Prix, wiles his time in Las Vegas working as a waiter to pay for his new engine. Soon, he strikes up a romance with a beautiful young woman.","Votes:
8,231
| Gross:
$5.13M"
312,370.Eight Crazy Nights(2002),(2002),PG-13,76 min,"Animation, Comedy, Musical",5.3,"23        
        Metascore","Davey Stone, an alcoholic with a criminal record, is sentenced to community service under the supervision of an elderly referee. Davey is then faced with trying to reform and abandon his bad habits.","Votes:
23,357
| Gross:
$23.44M"
313,371.Animal Crackers(2017),(2017),TV-Y7,105 min,"Animation, Adventure, Comedy",5.8,"60        
        Metascore",A family must use a magical box of Animal Crackers to save a run-down circus from being taken over by their evil uncle Horatio P. Huntington.,"Votes:
3,518"
314,372.Kazaam(1996),(1996),PG,93 min,"Comedy, Family, Fantasy",3.0,"24        
        Metascore","A troubled kid inadvertently releases a genie, who must grant him any three wishes he requests.","Votes:
24,563
| Gross:
$18.88M"
315,374.Topsy-Turvy(1999),(1999),R,160 min,"Biography, Comedy, Drama",7.4,"90        
        Metascore","Set in the 1880s, the story of how, during a creative dry spell, the partnership of the legendary musical/theatrical writers Gilbert and Sullivan almost dissolves, before they turn it all around and write the Mikado.","Votes:
12,794
| Gross:
$6.20M"
316,377.Teen Titans GO! To the Movies(2018),(2018),PG,84 min,"Animation, Action, Adventure",6.7,"69        
        Metascore",A villain's maniacal plan for world domination sidetracks five teenage superheroes who dream of Hollywood stardom.,"Votes:
19,698
| Gross:
$29.56M"
317,380.Hollywood Stargirl(2022),(2022),PG,105 min,"Comedy, Drama, Family",5.8,"66        
        Metascore","Stargirl Caraway as she journeys out of Mica into a bigger world of music, dreams and possibility.","Votes:
1,003"
318,382.Camelot(1967),(1967),G,179 min,"Adventure, Comedy, Drama",6.5,"70        
        Metascore","The story of the marriage of England's King Arthur to Guinevere. The plot of illegitimate Mordred to gain the throne and Guinevere's growing attachment to Sir Lancelot, threaten to topple Arthur and destroy his ""round table"" of knights.","Votes:
6,843
| Gross:
$31.10M"
319,385.Fantasia 2000(1999),(1999),G,75 min,"Animation, Family, Fantasy",7.1,"59        
        Metascore",An update of the original film with new interpretations of great works of classical music.,"Votes:
38,828
| Gross:
$60.66M"
320,390.Yentl(1983),(1983),PG,133 min,"Drama, Musical, Romance",6.5,"68        
        Metascore",A Jewish girl disguises herself as a boy to enter religious training.,"Votes:
14,348
| Gross:
$40.22M"
321,391.Strange Magic(2015),(2015),PG,99 min,"Animation, Adventure, Comedy",5.7,"25        
        Metascore","Goblins, elves, fairies and imps, and their misadventures sparked by the battle over a powerful potion.","Votes:
11,314
| Gross:
$12.43M"
322,393.Happy Feet Two(2011),(2011),PG,100 min,"Animation, Adventure, Comedy",5.8,"50        
        Metascore","Mumble's son, Erik, is struggling to realize his talents in the Emperor Penguin world. Meanwhile, Mumble and his family and friends discover a new threat their home -- one that will take everyone working together to save them.","Votes:
45,160
| Gross:
$64.01M"
323,394.Pootie Tang(2001),(2001),PG-13,81 min,"Action, Adventure, Comedy",5.2,"31        
        Metascore","""The Man"" is baffled by a chill hero's invincible weapon: gibberish.","Votes:
14,465
| Gross:
$3.29M"
324,352.Obsession(1976),(1976),PG,98 min,"Drama, Mystery, Thriller",6.7,"59        
        Metascore",A wealthy New Orleans businessman becomes obsessed with a young woman who resembles his wife.,"Votes:
10,476
| Gross:
$1.00M"
325,353.End of the Road(II) (2022),(II) (2022),R,89 min,"Action, Crime, Drama",4.7,"44        
        Metascore","In this high-octane action thriller, a cross-country road trip becomes a highway to hell for Brenda and her family. Alone in the New Mexico desert, they have to fight for their lives when they become the targets of a mysterious killer.","Votes:
6,239"
326,355.Wind River(2017),(2017),R,107 min,"Crime, Drama, Mystery",7.7,"73        
        Metascore",A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,"Votes:
250,757
| Gross:
$33.80M"
327,357.Basic Instinct(1992),(1992),R,127 min,"Drama, Mystery, Thriller",7.0,"41        
        Metascore",A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,"Votes:
200,426
| Gross:
$117.73M"
328,361.The Girl with the Dragon Tattoo(2011),(2011),R,158 min,"Crime, Drama, Mystery",7.8,"71        
        Metascore",Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.,"Votes:
462,374
| Gross:
$102.52M"
329,362.Oculus(2013),(2013),R,104 min,"Horror, Mystery, Thriller",6.5,"61        
        Metascore","A woman tries to exonerate her brother, who was convicted of murder, by proving that the crime was committed by a supernatural phenomenon.","Votes:
129,955
| Gross:
$27.70M"
