,title,year,advisory,movie_length,genre,rating,metascore,description,votes
54,40.Bohemian Rhapsody(2018),(2018),PG-13,134 min,"Biography, Drama, Music",7.9,"49        
        Metascore","The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).","Votes:
533,405
| Gross:
$216.43M"
55,42.The King(I) (2019),(I) (2019),R,140 min,"Biography, Drama, History",7.3,"62        
        Metascore","Hal, wayward prince and heir to the English throne, is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics, the war his father left behind, and the emotional strings of his past life.","Votes:
128,174"
56,43.Catch Me If You Can(2002),(2002),PG-13,141 min,"Biography, Crime, Drama",8.1,"75        
        Metascore","Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.","Votes:
967,891
| Gross:
$164.62M"
57,44.Green Book(2018),(2018),PG-13,130 min,"Biography, Comedy, Drama",8.2,"69        
        Metascore",A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,"Votes:
482,530
| Gross:
$85.08M"
58,45.The Big Short(2015),(2015),R,130 min,"Biography, Comedy, Drama",7.8,"81        
        Metascore","In 2006-2007 a group of investors bet against the US mortgage market. In their research, they discover how flawed and corrupt the market is.","Votes:
427,494
| Gross:
$70.26M"
59,48.Ford v Ferrari(2019),(2019),PG-13,152 min,"Action, Biography, Drama",8.1,"81        
        Metascore",American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,"Votes:
385,409
| Gross:
$117.62M"
60,49.The Good Nurse(2022),(2022),R,121 min,"Biography, Crime, Drama",7.1,"65        
        Metascore",An infamous caregiver is implicated in the deaths of hundreds of hospital patients.,"Votes:
191"
61,"50.Argentina, 1985(2022)",(2022),R,140 min,"Biography, Crime, Drama",8.2,"79        
        Metascore",A team of lawyers take on the heads of Argentina's bloody military dictatorship during the 1980s in a battle against odds and a race against time.,"Votes:
756"
62,1.Hocus Pocus 2(2022),(2022),PG,103 min,"Comedy, Family, Fantasy",6.2,"55        
        Metascore",Two young women accidentally bring back the Sanderson Sisters to modern day Salem and must figure out how to stop the child-hungry witches from wreaking havoc on the world.,"Votes:
20,761"
63,3.Bullet Train(2022),(2022),R,127 min,"Action, Comedy, Thriller",7.4,"49        
        Metascore",Five assassins aboard a swiftly-moving bullet train to find out that their missions have something in common.,"Votes:
115,159"
64,4.Hocus Pocus(1993),(1993),PG,96 min,"Comedy, Family, Fantasy",6.9,"43        
        Metascore","A curious youngster moves to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century.","Votes:
130,972
| Gross:
$39.51M"
65,5.The Munsters(2022),(2022),PG,109 min,"Comedy, Family, Fantasy",4.6,"57        
        Metascore","Reboot of ""The Munsters"", that followed a family of monsters who moves from Transylvania to an American suburb.","Votes:
5,287"
66,6.Do Revenge(2022),(2022),TV-MA,118 min,Comedy,6.4,"66        
        Metascore",Drea and Eleanor agree to go after one another's bullies.,"Votes:
23,818"
67,8.Thor: Love and Thunder(2022),(2022),PG-13,118 min,"Action, Adventure, Comedy",6.4,"57        
        Metascore","Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.","Votes:
275,367"
68,10.Amsterdam(2022),(2022),R,134 min,"Comedy, Drama, History",5.7,"47        
        Metascore","In the 1930s, three friends witness a murder, are framed for it, and uncover one of the most outrageous plots in American history.","Votes:
493"
69,11.Bros(I) (2022),(I) (2022),R,115 min,"Comedy, Romance",6.3,"77        
        Metascore",Two men with commitment problems attempt a relationship.,"Votes:
7,581"
70,14.Bodies Bodies Bodies(2022),(2022),R,94 min,"Comedy, Horror, Thriller",6.4,"69        
        Metascore","When a group of rich 20-somethings plan a hurricane party at a remote family mansion, a party game turns deadly in this fresh and funny look at backstabbing, fake friends, and one party gone very, very wrong.","Votes:
17,959"
71,15.DC League of Super-Pets(2022),(2022),PG,105 min,"Animation, Action, Adventure",7.4,"56        
        Metascore","Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.","Votes:
52,463"
72,16.Pinocchio(I) (2022),(I) (2022),PG,105 min,"Adventure, Comedy, Drama",5.1,"38        
        Metascore","A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy.","Votes:
27,171"
73,17.See How They Run(2022),(2022),PG-13,98 min,"Comedy, Mystery",6.7,"60        
        Metascore","In the West End of 1950s London, plans for a movie version of a smash-hit play come to an abrupt halt after a pivotal member of the crew is murdered.","Votes:
9,065"
74,19.The Greatest Beer Run Ever(2022),(2022),R,126 min,"Adventure, Comedy, Drama",6.8,"39        
        Metascore",A man's story of leaving New York in 1967 to bring beer to his childhood buddies in the Army while they are fighting in Vietnam.,"Votes:
5,460"
75,20.Diary of a Wimpy Kid(2010),(2010),PG,94 min,"Comedy, Drama, Family",6.2,"56        
        Metascore","The adventures of a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.","Votes:
51,178
| Gross:
$64.00M"
76,21.Everything Everywhere All at Once(2022),(2022),R,139 min,"Action, Adventure, Comedy",8.1,"81        
        Metascore","An aging Chinese immigrant is swept up in an insane adventure, in which she alone can save the world by exploring other universes connecting with the lives she could have led.","Votes:
214,469"
77,27.Ticket to Paradise(2022),(2022),PG-13,104 min,"Comedy, Romance",6.4,"48        
        Metascore",A divorced couple that teams up and travels to Bali to stop their daughter from making the same mistake they think they made 25 years ago.,"Votes:
5,263"
78,"47.Confess, Fletch(2022)",(2022),R,98 min,"Comedy, Crime",6.5,"66        
        Metascore","After becoming the prime suspect in multiple murders, Fletch strives to prove his innocence while simultaneously searching for his fiancé's stolen art collection.","Votes:
3,930"
79,2.Lou(I) (2022),(I) (2022),R,107 min,"Action, Crime, Drama",6.1,"51        
        Metascore","A storm rages. A young girl is kidnapped. Her mother teams up with the mysterious woman next door to pursue the kidnapper, a journey that tests their limits and exposes shocking secrets from their pasts.","Votes:
12,446"
80,8.DC League of Super-Pets(2022),(2022),PG,105 min,"Animation, Action, Adventure",7.4,"56        
        Metascore","Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.","Votes:
52,463"
81,15.Dahmer(2002),(2002),R,101 min,"Biography, Crime, Drama",5.6,"63        
        Metascore","Biopic about notorious American serial killer Jeffrey Dahmer, taking place in both the past and the present.","Votes:
10,661
| Gross:
$0.14M"
82,19.Bandit(2022),(2022),R,126 min,"Crime, Drama, Thriller",6.3,"54        
        Metascore","After escaping a Michigan prison, a charming career criminal assumes a new identity in Canada and goes on to rob a record 59 banks and jewellery stores while being hunted by a police task force. Based on the story of The Flying Bandit.","Votes:
1,790"
83,27.Pulp Fiction(1994),(1994),R,154 min,"Crime, Drama",8.9,"94        
        Metascore","The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Votes:
2,025,861
| Gross:
$107.93M"
84,29.Glass Onion: A Knives Out Mystery(2022),(2022),PG-13,139 min,"Crime, Drama, Mystery",8.0,"81        
        Metascore",Famed Southern detective Benoit Blanc travels to Greece for his latest case.,"Votes:
721"
85,30.The Batman(2022),(2022),PG-13,176 min,"Action, Crime, Drama",7.9,"72        
        Metascore","When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.","Votes:
603,660"
86,34.Goodnight Mommy(2022),(2022),R,92 min,"Crime, Drama, Horror",5.6,"45        
        Metascore",Twin brothers arrive at their mother's house and begin to suspect that something isn't right. Remake of the 2014 Austrian film.,"Votes:
6,127"
87,"35.Confess, Fletch(2022)",(2022),R,98 min,"Comedy, Crime",6.5,"66        
        Metascore","After becoming the prime suspect in multiple murders, Fletch strives to prove his innocence while simultaneously searching for his fiancé's stolen art collection.","Votes:
3,930"
88,38.The Godfather(1972),(1972),R,175 min,"Crime, Drama",9.2,"100        
        Metascore",The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.,"Votes:
1,834,929
| Gross:
$134.97M"
89,43.Memory(2022),(2022),R,114 min,"Action, Crime, Thriller",5.7,"41        
        Metascore",An assassin-for-hire finds that he's become a target after he refuses to complete a job for a dangerous criminal organization.,"Votes:
18,647"
90,48.Orphan: First Kill(2022),(2022),R,99 min,"Crime, Drama, Horror",5.9,"54        
        Metascore","After orchestrating a brilliant escape from an Estonian psychiatric facility, Esther travels to America by impersonating the missing daughter of a wealthy family.","Votes:
25,157"
91,49.Minions: The Rise of Gru(2022),(2022),PG,87 min,"Animation, Adventure, Comedy",6.6,"56        
        Metascore",The untold story of one twelve-year-old's dream to become the world's greatest supervillain.,"Votes:
56,217"
92,50.Emily the Criminal(2022),(2022),R,97 min,"Crime, Drama, Thriller",6.7,"75        
        Metascore","Down on her luck and saddled with debt, Emily gets involved in a credit card scam that pulls her into the criminal underworld of Los Angeles, ultimately leading to deadly consequences.","Votes:
11,247"
93,4.Blonde(2022),(2022),NC-17,166 min,"Biography, Drama, Romance",5.6,"50        
        Metascore",A fictionalized chronicle of the inner life of Marilyn Monroe.,"Votes:
28,930"
94,6.Don't Worry Darling(I) (2022),(I) (2022),R,123 min,"Drama, Mystery, Thriller",6.3,"48        
        Metascore",A 1950s housewife living with her husband in a utopian experimental community begins to worry that his glamorous company could be hiding disturbing secrets.,"Votes:
25,420"
95,7.Lou(I) (2022),(I) (2022),R,107 min,"Action, Crime, Drama",6.1,"51        
        Metascore","A storm rages. A young girl is kidnapped. Her mother teams up with the mysterious woman next door to pursue the kidnapper, a journey that tests their limits and exposes shocking secrets from their pasts.","Votes:
12,446"
96,16.Top Gun: Maverick(2022),(2022),PG-13,130 min,"Action, Drama",8.4,"78        
        Metascore","After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it.","Votes:
389,021"
97,21.The Woman King(2022),(2022),PG-13,135 min,"Action, Drama, History",6.3,"76        
        Metascore","A historical epic inspired by true events that took place in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries.","Votes:
15,165"
98,23.Amsterdam(2022),(2022),R,134 min,"Comedy, Drama, History",5.7,"47        
        Metascore","In the 1930s, three friends witness a murder, are framed for it, and uncover one of the most outrageous plots in American history.","Votes:
493"
99,25.Athena(2022),(2022),R,99 min,"Action, Drama, Thriller",6.8,"72        
        Metascore","Hours after the tragic death of their youngest brother in unexplained circumstances, three siblings have their lives thrown into chaos.","Votes:
6,849"
100,30.Elvis(2022),(2022),PG-13,159 min,"Biography, Drama, Music",7.5,"64        
        Metascore","The life of American music icon Elvis Presley, from his childhood to becoming a rock and movie star in the 1950s while maintaining a complex relationship with his manager, Colonel Tom Parker.","Votes:
127,921"
101,31.Pinocchio(I) (2022),(I) (2022),PG,105 min,"Adventure, Comedy, Drama",5.1,"38        
        Metascore","A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy.","Votes:
27,171"
102,32.Where the Crawdads Sing(2022),(2022),PG-13,125 min,"Drama, Mystery, Thriller",7.1,"43        
        Metascore",A woman who raised herself in the marshes of the Deep South becomes a suspect in the murder of a man with whom she was once involved.,"Votes:
38,578"
103,37.The Greatest Beer Run Ever(2022),(2022),R,126 min,"Adventure, Comedy, Drama",6.8,"39        
        Metascore",A man's story of leaving New York in 1967 to bring beer to his childhood buddies in the Army while they are fighting in Vietnam.,"Votes:
5,460"
104,39.Diary of a Wimpy Kid(2010),(2010),PG,94 min,"Comedy, Drama, Family",6.2,"56        
        Metascore","The adventures of a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.","Votes:
51,178
| Gross:
$64.00M"
105,44.A Jazzman's Blues(2022),(2022),R,127 min,Drama,6.7,"63        
        Metascore","Follows an investigation into an unsolved murder unveiling a story full of forbidden love, deceit and a secret.","Votes:
1,844"
106,1.Hocus Pocus 2(2022),(2022),PG,103 min,"Comedy, Family, Fantasy",6.2,"55        
        Metascore",Two young women accidentally bring back the Sanderson Sisters to modern day Salem and must figure out how to stop the child-hungry witches from wreaking havoc on the world.,"Votes:
20,761"
107,2.Hocus Pocus(1993),(1993),PG,96 min,"Comedy, Family, Fantasy",6.9,"43        
        Metascore","A curious youngster moves to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century.","Votes:
130,972
| Gross:
$39.51M"
108,3.The Munsters(2022),(2022),PG,109 min,"Comedy, Family, Fantasy",4.6,"57        
        Metascore","Reboot of ""The Munsters"", that followed a family of monsters who moves from Transylvania to an American suburb.","Votes:
5,287"
109,4.DC League of Super-Pets(2022),(2022),PG,105 min,"Animation, Action, Adventure",7.4,"56        
        Metascore","Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.","Votes:
52,463"
110,5.Pinocchio(I) (2022),(I) (2022),PG,105 min,"Adventure, Comedy, Drama",5.1,"38        
        Metascore","A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy.","Votes:
27,171"
111,6.Diary of a Wimpy Kid(2010),(2010),PG,94 min,"Comedy, Drama, Family",6.2,"56        
        Metascore","The adventures of a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.","Votes:
51,178
| Gross:
$64.00M"
112,10.Minions: The Rise of Gru(2022),(2022),PG,87 min,"Animation, Adventure, Comedy",6.6,"56        
        Metascore",The untold story of one twelve-year-old's dream to become the world's greatest supervillain.,"Votes:
56,217"
113,12.Sing 2(2021),(2021),PG,110 min,"Animation, Adventure, Comedy",7.4,"49        
        Metascore",Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show.,"Votes:
65,989
| Gross:
$162.79M"
114,13.Harry Potter and the Sorcerer's Stone(2001),(2001),PG,152 min,"Adventure, Family, Fantasy",7.6,"65        
        Metascore","An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.","Votes:
768,984
| Gross:
$317.58M"
115,14.The Karate Kid(1984),(1984),PG,126 min,"Action, Drama, Family",7.3,"60        
        Metascore",A martial arts master agrees to teach karate to a bullied teenager.,"Votes:
225,129
| Gross:
$90.82M"
116,16.The Goonies(1985),(1985),PG,114 min,"Adventure, Comedy, Family",7.7,"62        
        Metascore",A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.,"Votes:
272,501
| Gross:
$61.50M"
117,19.The Princess Bride(1987),(1987),PG,98 min,"Adventure, Family, Fantasy",8.0,"77        
        Metascore","While home sick in bed, a young boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.","Votes:
426,021
| Gross:
$30.86M"
118,22.Lightyear(2022),(2022),PG,100 min,"Animation, Action, Adventure",6.0,"60        
        Metascore","While spending years attempting to return home, marooned Space Ranger Buzz Lightyear encounters an army of ruthless robots commanded by Zurg who are attempting to steal his fuel source.","Votes:
95,705"
119,23.The Karate Kid Part III(1989),(1989),PG,112 min,"Action, Drama, Family",5.3,"36        
        Metascore","Ostracised villain John Kreese attempts to gain revenge on Daniel and Miyagi, with the help of a Vietnam War comrade, the wealthy owner of a toxic waste disposal business.","Votes:
63,945
| Gross:
$38.96M"
120,24.Fantastic Beasts: The Secrets of Dumbledore(2022),(2022),PG-13,142 min,"Adventure, Family, Fantasy",6.2,"47        
        Metascore",Professor Albus Dumbledore must assist Newt Scamander and his partners as Grindelwald begins to lead an army to eliminate all Muggles.,"Votes:
130,864"
121,25.The Nightmare Before Christmas(1993),(1993),PG,76 min,"Animation, Family, Fantasy",7.9,"82        
        Metascore","Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.","Votes:
332,819
| Gross:
$75.08M"
122,30.Encanto(2021),(2021),PG,102 min,"Animation, Comedy, Family",7.2,"75        
        Metascore",A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers.,"Votes:
215,107
| Gross:
$96.09M"
123,31.The Bad Guys(2022),(2022),PG,100 min,"Animation, Adventure, Comedy",6.8,"64        
        Metascore","To avoid prison, a gang of notorious animal criminals pretend to seek being rehabilitated, only for their leader to secretly find that he genuinely wants to change his ways.","Votes:
34,399"
124,35.Luck(I) (2022),(I) (2022),G,105 min,"Animation, Adventure, Comedy",6.4,"48        
        Metascore",The curtain is pulled back on the millennia-old battle between the organizations of good luck and bad luck that secretly affects everyday lives.,"Votes:
15,534"
125,38.Spider-Man: Into the Spider-Verse(2018),(2018),PG,117 min,"Animation, Action, Adventure",8.4,"87        
        Metascore","Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.","Votes:
516,723
| Gross:
$190.24M"
126,41.The Lion King(1994),(1994),G,88 min,"Animation, Adventure, Drama",8.5,"88        
        Metascore","Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.","Votes:
1,046,847
| Gross:
$422.78M"
127,43.Cars(2006),(2006),G,117 min,"Animation, Adventure, Comedy",7.2,"73        
        Metascore","On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town, and learns that winning isn't everything in life.","Votes:
418,581
| Gross:
$244.08M"
128,44.Sonic the Hedgehog 2(2022),(2022),PG,122 min,"Action, Adventure, Comedy",6.5,"47        
        Metascore","When the manic Dr Robotnik returns to Earth with a new ally, Knuckles the Echidna, Sonic and his new friend Tails is all that stands in their way.","Votes:
61,224"
129,47.Spirited Away(2001),(2001),PG,125 min,"Animation, Adventure, Family",8.6,"96        
        Metascore","During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.","Votes:
752,599
| Gross:
$10.06M"
130,49.Casper(1995),(1995),PG,100 min,"Comedy, Family, Fantasy",6.1,"49        
        Metascore",An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.,"Votes:
134,137
| Gross:
$100.33M"
131,50.The Karate Kid Part II(1986),(1986),PG,113 min,"Action, Family, Sport",6.1,"55        
        Metascore","Daniel accompanies his mentor, Mr. Miyagi, to Miyagi's childhood home in Okinawa. Miyagi visits his dying father and confronts his old rival, while Daniel falls in love and inadvertently makes a new rival of his own.","Votes:
90,633
| Gross:
$115.10M"
132,3.Hocus Pocus 2(2022),(2022),PG,103 min,"Comedy, Family, Fantasy",6.2,"55        
        Metascore",Two young women accidentally bring back the Sanderson Sisters to modern day Salem and must figure out how to stop the child-hungry witches from wreaking havoc on the world.,"Votes:
20,761"
133,4.Hocus Pocus(1993),(1993),PG,96 min,"Comedy, Family, Fantasy",6.9,"43        
        Metascore","A curious youngster moves to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century.","Votes:
130,972
| Gross:
$39.51M"
134,6.The Munsters(2022),(2022),PG,109 min,"Comedy, Family, Fantasy",4.6,"57        
        Metascore","Reboot of ""The Munsters"", that followed a family of monsters who moves from Transylvania to an American suburb.","Votes:
5,287"
135,7.Thor: Love and Thunder(2022),(2022),PG-13,118 min,"Action, Adventure, Comedy",6.4,"57        
        Metascore","Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.","Votes:
275,367"
136,12.Avatar(2009),(2009),PG-13,162 min,"Action, Adventure, Fantasy",7.8,"83        
        Metascore",A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,"Votes:
1,231,498
| Gross:
$760.51M"
137,13.DC League of Super-Pets(2022),(2022),PG,105 min,"Animation, Action, Adventure",7.4,"56        
        Metascore","Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped.","Votes:
52,463"
138,14.Pinocchio(I) (2022),(I) (2022),PG,105 min,"Adventure, Comedy, Drama",5.1,"38        
        Metascore","A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy.","Votes:
27,171"
139,15.Everything Everywhere All at Once(2022),(2022),R,139 min,"Action, Adventure, Comedy",8.1,"81        
        Metascore","An aging Chinese immigrant is swept up in an insane adventure, in which she alone can save the world by exploring other universes connecting with the lives she could have led.","Votes:
214,469"
140,19.The Lord of the Rings: The Fellowship of the Ring(2001),(2001),PG-13,178 min,"Action, Adventure, Drama",8.8,"92        
        Metascore",A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,"Votes:
1,849,270
| Gross:
$315.54M"
141,20.Three Thousand Years of Longing(2022),(2022),R,108 min,"Drama, Fantasy, Romance",6.8,"60        
        Metascore","A lonely scholar, on a trip to Istanbul, discovers a Djinn who offers her three wishes in exchange for his freedom.","Votes:
22,448"
142,31.The Northman(2022),(2022),R,137 min,"Action, Adventure, Drama",7.1,"82        
        Metascore",A young Viking prince is on a quest to avenge his father's murder.,"Votes:
176,752"
143,34.Spider-Man: No Way Home(2021),(2021),PG-13,148 min,"Action, Adventure, Fantasy",8.3,"71        
        Metascore","With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.","Votes:
731,713
| Gross:
$804.75M"
144,37.Samaritan(2022),(2022),PG-13,102 min,"Action, Drama, Fantasy",5.7,"45        
        Metascore",A young boy learns that a superhero who was thought to have gone missing after an epic battle twenty years ago may in fact still be around.,"Votes:
38,679"
145,39.Meet Cute(2022),(2022),TV-MA,89 min,"Comedy, Drama, Fantasy",5.5,"50        
        Metascore","What would you do if you could travel to your loved ones' past, heal their traumas, fix their problems, and change them into the perfect partner?","Votes:
2,119"
146,44.Doctor Strange in the Multiverse of Madness(2022),(2022),PG-13,126 min,"Action, Adventure, Fantasy",7.0,"60        
        Metascore","Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others.","Votes:
388,865"
147,45.Harry Potter and the Sorcerer's Stone(2001),(2001),PG,152 min,"Adventure, Family, Fantasy",7.6,"65        
        Metascore","An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.","Votes:
768,984
| Gross:
$317.58M"
148,46.The Lord of the Rings: The Return of the King(2003),(2003),PG-13,201 min,"Action, Adventure, Drama",9.0,"94        
        Metascore",Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,"Votes:
1,823,038
| Gross:
$377.85M"
149,50.The Mortal Instruments: City of Bones(2013),(2013),PG-13,130 min,"Action, Adventure, Fantasy",5.8,"33        
        Metascore","When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World.","Votes:
134,429
| Gross:
$31.17M"
150,8.The Maltese Falcon(1941),(1941),Passed,100 min,"Crime, Film-Noir, Mystery",8.0,"97        
        Metascore","San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette, with the stakes rising after his partner is murdered.","Votes:
158,653
| Gross:
$2.11M"
151,9.Double Indemnity(1944),(1944),Passed,107 min,"Crime, Drama, Film-Noir",8.3,"95        
        Metascore","A Los Angeles insurance representative lets an alluring housewife seduce him into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, an insurance investigator.","Votes:
157,040
| Gross:
$5.72M"
152,10.Rebecca(1940),(1940),Approved,130 min,"Drama, Film-Noir, Mystery",8.1,"86        
        Metascore",A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.,"Votes:
137,146
| Gross:
$4.36M"
153,11.Strangers on a Train(1951),(1951),PG,101 min,"Crime, Drama, Film-Noir",7.9,"88        
        Metascore",A psychopath forces a tennis star to comply with his theory that two strangers can get away with murder.,"Votes:
134,053
| Gross:
$7.63M"
154,14.The Third Man(1949),(1949),Approved,93 min,"Film-Noir, Mystery, Thriller",8.1,"97        
        Metascore","Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.","Votes:
171,581
| Gross:
$0.45M"
155,17.The Asphalt Jungle(1950),(1950),Passed,112 min,"Crime, Drama, Film-Noir",7.8,"85        
        Metascore","A major heist goes off as planned, but then double crosses, bad luck and solid police work cause everything to unravel.","Votes:
27,489"
156,18.The Night of the Hunter(1955),(1955),Not Rated,92 min,"Crime, Drama, Film-Noir",8.0,"99        
        Metascore","A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid the $10,000 he'd stolen in a robbery.","Votes:
89,645
| Gross:
$0.65M"
157,20.Shadow of a Doubt(1943),(1943),Passed,108 min,"Film-Noir, Thriller",7.8,"94        
        Metascore","A teenage girl, overjoyed when her favorite uncle comes to visit the family in their quiet California town, slowly begins to suspect that he is in fact the ""Merry Widow"" killer sought by the authorities.","Votes:
65,785"
158,21.The Killing(1956),(1956),Approved,84 min,"Crime, Drama, Film-Noir",8.0,"91        
        Metascore",Crook Johnny Clay assembles a five-man team to plan and execute a daring racetrack robbery.,"Votes:
90,042"
159,22.The Big Sleep(1946),(1946),Passed,114 min,"Crime, Film-Noir, Mystery",7.9,"86        
        Metascore","Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love.","Votes:
85,955
| Gross:
$6.54M"
160,24.Touch of Evil(1958),(1958),PG-13,95 min,"Crime, Drama, Film-Noir",8.0,"99        
        Metascore","A stark, perverse story of murder, kidnapping, and police corruption in a Mexican border town.","Votes:
104,635
| Gross:
$2.24M"
161,26.Notorious(1946),(1946),Not Rated,102 min,"Drama, Film-Noir, Romance",7.9,"100        
        Metascore",The daughter of a convicted Nazi spy is asked by American agents to gather information on a ring of Nazi scientists in South America. How far will she have to go to ingratiate herself with them?,"Votes:
101,337
| Gross:
$10.46M"
162,31.To Have and Have Not(1944),(1944),Passed,100 min,"Adventure, Comedy, Film-Noir",7.8,"90        
        Metascore","During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.","Votes:
34,962"
163,32.Out of the Past(1947),(1947),Not Rated,97 min,"Crime, Drama, Film-Noir",8.0,"85        
        Metascore","A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses and duplicitous dames.","Votes:
37,513"
164,34.Sweet Smell of Success(1957),(1957),Approved,96 min,"Drama, Film-Noir",8.0,"100        
        Metascore",Powerful but unethical Broadway columnist J.J. Hunsecker coerces unscrupulous press agent Sidney Falco into breaking up his sister's romance with a jazz musician.,"Votes:
32,368"
165,35.Scarface(1932),(1932),PG,93 min,"Action, Crime, Drama",7.7,"87        
        Metascore","An ambitious and nearly insane violent gangster climbs the ladder of success in the mob, but his weaknesses prove to be his downfall.","Votes:
28,142"
166,41.Suspicion(1941),(1941),Approved,99 min,"Film-Noir, Mystery, Thriller",7.3,"83        
        Metascore","A shy young heiress marries a charming gentleman, and soon begins to suspect he is planning to murder her.","Votes:
38,769
| Gross:
$4.50M"
